"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"63",0.362468985404031,0.20865526339645,0.62966906868865,63,"0.36 (0.21, 0.63)",0,3
"64",0.375044839259581,0.211421354588785,0.665300020089392,64,"0.38 (0.21, 0.67)",0,2
"65",0.385870085684918,0.214221939573954,0.695053566047487,65,"0.39 (0.21, 0.7)",1,4
"66",0.395142438729576,0.217511723235442,0.717835087519158,66,"0.4 (0.22, 0.72)",2,0
"67",0.403115927279022,0.221369789377266,0.734076909424547,67,"0.4 (0.22, 0.73)",0,0
"68",0.410089856698621,0.225670367268398,0.745218313785435,68,"0.41 (0.23, 0.75)",1,0
"69",0.416399266581314,0.230183788429047,0.753260472393791,69,"0.42 (0.23, 0.75)",0,4
"70",0.422407687773783,0.234644870156813,0.760418306060345,70,"0.42 (0.23, 0.76)",0,0
"71",0.42843554335888,0.23883593526815,0.768548562874898,71,"0.43 (0.24, 0.77)",0,1
"72",0.434549417839925,0.24269498179909,0.778067989478825,72,"0.43 (0.24, 0.78)",3,1
"73",0.440750538726516,0.246199672917076,0.789038568110302,73,"0.44 (0.25, 0.79)",0,0
"74",0.447040151045121,0.249332598019217,0.801519328936853,74,"0.45 (0.25, 0.8)",0,3
"75",0.453419517588919,0.25208168628107,0.815566025297595,75,"0.45 (0.25, 0.82)",0,0
"76",0.459889919171528,0.254440367314935,0.83123106599595,76,"0.46 (0.25, 0.83)",0,0
"77",0.466452654884033,0.256407477204364,0.848563706568303,77,"0.47 (0.26, 0.85)",0,0
"78",0.473109042355892,0.257986933082922,0.867610476562254,78,"0.47 (0.26, 0.87)",0,0
"79",0.479860418019403,0.259187219299409,0.888415799992654,79,"0.48 (0.26, 0.89)",0,3
"80",0.486708137378053,0.260020740373164,0.911022753992828,80,"0.49 (0.26, 0.91)",1,0
"81",0.493653575278708,0.260503099613248,0.935473907017795,81,"0.49 (0.26, 0.94)",0,0
"82",0.500698126187606,0.260652358446711,0.961812181795524,82,"0.5 (0.26, 0.96)",0,0
"83",0.507843204470345,0.260488322329785,0.990081697405977,83,"0.51 (0.26, 0.99)",1,0
"84",0.51509024467586,0.260031887164761,1.0203285568286,84,"0.52 (0.26, 1.02)",1,0
"85",0.522440701824354,0.259304467736003,1.05260155872288,85,"0.52 (0.26, 1.05)",0,0
"86",0.529896051699657,0.258327518514834,1.0869528233817,86,"0.53 (0.26, 1.09)",0,0
"87",0.537457791145223,0.25712214822534,1.1234383317673,87,"0.54 (0.26, 1.12)",1,2
"88",0.545127438364867,0.255708823136515,1.16211838298437,88,"0.55 (0.26, 1.16)",0,1
"89",0.552906533227553,0.254107150004806,1.20305797959613,89,"0.55 (0.25, 1.2)",0,0
"90",0.560796637576554,0.252335727539072,1.24632715225977,90,"0.56 (0.25, 1.25)",0,0
"91",0.568799335542809,0.250412054699254,1.29200123573326,91,"0.57 (0.25, 1.29)",1,0
"92",0.576916233863515,0.248352484593252,1.34016110787203,92,"0.58 (0.25, 1.34)",0,0
"93",0.585148962204131,0.246172213794679,1.39089340218612,93,"0.59 (0.25, 1.39)",0,0
"94",0.593499173485778,0.243885298263133,1.44429070319876,94,"0.59 (0.24, 1.44)",0,0
"95",0.601968544217359,0.241504688486455,1.50045173242047,95,"0.6 (0.24, 1.5)",0,0
"96",0.610558774831884,0.239042277846904,1.55948153139237,96,"0.61 (0.24, 1.56)",0,0
"97",0.619271590027719,0.236508959462526,1.62149164702668,97,"0.62 (0.24, 1.62)",0,0
"98",0.628108739115399,0.233914687834376,1.68660032341568,98,"0.63 (0.23, 1.69)",0,0
"99",0.637071996368224,0.231268542532489,1.75493270339427,99,"0.64 (0.23, 1.75)",0,0
"100",0.646163161379065,0.228578791890852,1.82662104244019,100,"0.65 (0.23, 1.83)",0,0
"101",0.655384059421218,0.225852955265785,1.9018049369244,101,"0.66 (0.23, 1.9)",0,0
"102",0.664736541815166,0.223097862871621,1.98063156830263,102,"0.66 (0.22, 1.98)",0,0
"103",0.674222486299976,0.220319712557247,2.06325596450842,103,"0.67 (0.22, 2.06)",0,0
"104",0.683843797410601,0.217524123152222,2.14984127957936,104,"0.68 (0.22, 2.15)",0,0
"105",0.693602406860392,0.214716184205494,2.24055909237893,105,"0.69 (0.21, 2.24)",0,1
"106",0.703500273928166,0.211900502080543,2.33558972516681,106,"0.7 (0.21, 2.34)",0,0
"107",0.713539385852569,0.209081242470763,2.43512258271593,107,"0.71 (0.21, 2.44)",0,0
"108",0.723721758230503,0.206262169463944,2.53935651262414,108,"0.72 (0.21, 2.54)",0,0
"109",0.734049435421593,0.203446681329415,2.64850018747813,109,"0.73 (0.2, 2.65)",0,0
"110",0.744524490959388,0.20063784322631,2.76277250953646,110,"0.74 (0.2, 2.76)",0,0
"111",0.755149027967154,0.197838417042974,2.88240303861645,111,"0.76 (0.2, 2.88)",0,0
"112",0.765925179579693,0.195050888581735,3.0076324439217,112,"0.77 (0.2, 3.01)",0,0
"113",0.776855109372754,0.192277492300231,3.13871298059272,113,"0.78 (0.19, 3.14)",0,0
"114",0.787941011797029,0.189520233811503,3.27590899180309,114,"0.79 (0.19, 3.28)",0,0
"115",0.799185112617344,0.186780910336066,3.41949743729174,115,"0.8 (0.19, 3.42)",0,0
"116",0.810589669362064,0.184061129288226,3.56976844930469,116,"0.81 (0.18, 3.57)",0,0
"117",0.822156971774307,0.181362325162989,3.72702591692973,117,"0.82 (0.18, 3.73)",0,0
"118",0.833889342271846,0.178685774880885,3.89158809993755,118,"0.83 (0.18, 3.89)",0,0
"119",0.845789136415441,0.176032611733471,4.06378827328594,119,"0.85 (0.18, 4.06)",0,0
"120",0.857858743378908,0.173403838058817,4.2439754034857,120,"0.86 (0.17, 4.24)",0,1
"121",0.87010058643021,0.170800336768259,4.43251485817262,121,"0.87 (0.17, 4.43)",0,0
"122",0.882517123418934,0.168222881831682,4.62978915024715,122,"0.88 (0.17, 4.63)",0,0
"123",0.895110847267749,0.165672147819223,4.83619871802869,123,"0.9 (0.17, 4.84)",0,0
"124",0.907884286473467,0.163148718589588,5.05216274299342,124,"0.91 (0.16, 5.05)",0,0
"125",0.920840005617025,0.160653095205318,5.27812000672051,125,"0.92 (0.16, 5.28)",0,0
"126",0.933980605874875,0.158185703146398,5.51452978871979,126,"0.93 (0.16, 5.51)",0,0
"127",0.947308725542988,0.155746898890119,5.76187280700207,127,"0.95 (0.16, 5.76)",0,0
"128",0.960827040567337,0.153336975915208,6.02065220326172,128,"0.96 (0.15, 6.02)",0,0
"129",0.974538265079861,0.150956170183848,6.29139457465176,129,"0.97 (0.15, 6.29)",0,0
"130",0.988445151942811,0.148604665150243,6.57465105426841,130,"0.99 (0.15, 6.57)",0,0
"131",1.00255049330426,0.146282596339855,6.87099844255897,131,"1 (0.15, 6.87)",0,0
"132",1.01685712115549,0.143990055537208,7.18104039190016,132,"1.02 (0.14, 7.18)",0,1
"133",1.03136790790075,0.141727094619346,7.50540864684009,133,"1.03 (0.14, 7.51)",0,0
"134",1.04608576693554,0.139493729066574,7.84476434250936,134,"1.05 (0.14, 7.84)",0,0
"135",1.06101365322959,0.137289941178739,8.19979936384403,135,"1.06 (0.14, 8.2)",0,0
"136",1.07615456391963,0.13511568302418,8.57123776843723,136,"1.08 (0.14, 8.57)",0,0
"137",1.09151153891402,0.132970879145164,8.95983727596338,137,"1.09 (0.13, 8.96)",0,0
"138",1.10708766149994,0.130855429040104,9.36639082716075,138,"1.11 (0.13, 9.37)",0,0
"139",1.12288605896452,0.128769209443374,9.79172821567516,139,"1.12 (0.13, 9.79)",0,0
"140",1.13890990322179,0.126712076419351,10.236717796052,140,"1.14 (0.13, 10.24)",0,0
"141",1.15516241144942,0.124683867287079,10.7022682714295,141,"1.16 (0.12, 10.7)",0,0
"142",1.17164684673531,0.122684402389966,11.1893305646251,142,"1.17 (0.12, 11.19)",0,0
"143",1.18836651873324,0.120713486723663,11.6988997764517,143,"1.19 (0.12, 11.7)",0,0
"144",1.20532478432499,0.118770911433731,12.2320172352865,144,"1.21 (0.12, 12.23)",0,0
"145",1.22252504829503,0.116856455194432,12.7897726421877,145,"1.22 (0.12, 12.79)",0,0
"146",1.23997076401903,0.1149698854789,13.3733063159754,146,"1.24 (0.11, 13.37)",0,0
"147",1.25766543414821,0.113110959727642,13.9838115427525,147,"1.26 (0.11, 13.98)",0,0
"148",1.27561261131958,0.111279426426535,14.622537035018,148,"1.28 (0.11, 14.62)",0,0
"149",1.29381589886938,0.10947502609966,15.2907895052091,149,"1.29 (0.11, 15.29)",0,0
"150",1.31227895155015,0.107697492223838,15.989936358986,150,"1.31 (0.11, 15.99)",0,0
"151",1.33100547627033,0.105946552072579,16.7214085140588,151,"1.33 (0.11, 16.72)",0,0
"152",1.34999923283851,0.104221927493826,17.4867033501423,152,"1.35 (0.1, 17.49)",0,0
"153",1.36926403471377,0.102523335626617,18.2873877961682,153,"1.37 (0.1, 18.29)",0,0
"154",1.38880374977504,0.100850489562431,19.1251015613087,154,"1.39 (0.1, 19.13)",0,0
"155",1.40862230109942,0.0992030989549955,20.0015605163181,155,"1.41 (0.1, 20)",0,0
"156",1.42872366774289,0.0975808705817161,20.9185602321441,156,"1.43 (0.1, 20.92)",0,0
"157",1.44911188554574,0.0959835088622799,21.877979683395,157,"1.45 (0.1, 21.88)",0,0
"158",1.46979104794151,0.094410716336167,22.8817851240202,158,"1.47 (0.09, 22.88)",0,0
"159",1.490765306777,0.092862194102568,23.9320341433593,159,"1.49 (0.09, 23.93)",0,0
"160",1.51203887314476,0.0913376422257781,25.0308799109291,160,"1.51 (0.09, 25.03)",0,0
"161",1.53361601823611,0.0898367601091091,26.1805756188652,161,"1.53 (0.09, 26.18)",0,0
"162",1.55550107418662,0.0883592468379475,27.3834791307499,162,"1.56 (0.09, 27.38)",0,0
"163",1.57769843495601,0.0869048014966256,28.6420578471638,163,"1.58 (0.09, 28.64)",0,0
"164",1.60021255720915,0.0854731234593434,29.9588937973921,164,"1.6 (0.09, 29.96)",0,0
"165",1.6230479612017,0.0840639126569644,31.3366889679594,165,"1.62 (0.08, 31.34)",0,0
"166",1.64620923170216,0.0826768698234523,32.7782708794896,166,"1.65 (0.08, 32.78)",0,0
"167",1.66970101889928,0.0813116967204382,34.2865984225925,167,"1.67 (0.08, 34.29)",0,0
"168",1.69352803934245,0.0799680963441948,35.8647679656476,168,"1.69 (0.08, 35.86)",0,0
"169",1.71769507688867,0.0786457731148065,37.5160197466745,169,"1.72 (0.08, 37.52)",0,0
"170",1.74220698366129,0.0773444330491204,39.243744562592,170,"1.74 (0.08, 39.24)",0,0
"171",1.76706868102378,0.076063783918773,41.0514907697679,171,"1.77 (0.08, 41.05)",0,0
"172",1.79228516056803,0.0748035353943548,42.9429716103337,172,"1.79 (0.07, 42.94)",0,0
"173",1.8178614851177,0.0735633991767334,44.9220728794098,173,"1.82 (0.07, 44.92)",0,0
"174",1.84380278974826,0.0723430891163539,46.9928609492423,174,"1.84 (0.07, 46.99)",0,0
"175",1.8701142828052,0.0711423213208468,49.1595911662668,175,"1.87 (0.07, 49.16)",0,0
"176",1.8968012469621,0.0699608142532984,51.4267166395561,176,"1.9 (0.07, 51.43)",0,0
"177",1.92386904028662,0.0687982888205214,53.7988974381194,177,"1.92 (0.07, 53.8)",0,0
"178",1.95132309729044,0.0676544684513096,56.2810102153045,178,"1.95 (0.07, 56.28)",0,0
"179",1.97916893004986,0.0665290791684033,58.8781582826275,179,"1.98 (0.07, 58.88)",0,0
"180",2.00741212929698,0.0654218496510547,61.5956821511795,180,"2.01 (0.07, 61.6)",0,0
"181",2.0360583655379,0.0643325112909718,64.4391705638056,181,"2.04 (0.06, 64.44)",0,0
"182",2.06511339021263,0.0632607982422935,67.4144720416176,182,"2.07 (0.06, 67.41)",0,0
"183",2.09458303682263,0.062206447463867,70.5277069662836,183,"2.09 (0.06, 70.53)",0,0
"184",2.12447322211193,0.0611691987569711,73.785280225798,184,"2.12 (0.06, 73.79)",0,0
"185",2.15478994727767,0.0601487947980812,77.1938944491871,185,"2.15 (0.06, 77.19)",0,0
"186",2.18553929913702,0.0591449811647586,80.7605638552211,186,"2.19 (0.06, 80.76)",0,0
"187",2.21672745136405,0.0581575063586047,84.4926287473797,187,"2.22 (0.06, 84.49)",0,0
"188",2.24836066576156,0.0571861218243344,88.3977706841566,188,"2.25 (0.06, 88.4)",0,0
"189",2.28044529345439,0.0562305819623231,92.4840283517388,189,"2.28 (0.06, 92.48)",0,0
"190",2.31298777621191,0.0552906441403126,96.7598141799378,190,"2.31 (0.06, 96.76)",0,0
"191",2.34599464775068,0.0543660687008655,101.233931729686,191,"2.35 (0.05, 101.23)",0,0
"192",2.37947253499032,0.0534566189638488,105.915593887489,192,"2.38 (0.05, 105.92)",0,0
"193",2.41342815943112,0.0525620612286722,110.814441910771,193,"2.41 (0.05, 110.81)",0,0
"194",2.44786833851215,0.0516821647727388,115.940565358263,194,"2.45 (0.05, 115.94)",0,0
"195",2.48279998692265,0.0508167018459522,121.304522945031,195,"2.48 (0.05, 121.3)",0,0
"196",2.51823011804797,0.0499654476654511,126.917364373556,196,"2.52 (0.05, 126.92)",0,0
"197",2.55416584536293,0.0491281804066045,132.79065317757,197,"2.55 (0.05, 132.79)",0,0
"198",2.59061438382765,0.0483046811916918,138.936490628346,198,"2.59 (0.05, 138.94)",0,0
"199",2.62758305137989,0.0474947340782589,145.36754075773,199,"2.63 (0.05, 145.37)",0,0
"200",2.66507927039286,0.0466981260447156,152.097056543054,200,"2.67 (0.05, 152.1)",0,0
"201",2.70311056913714,0.0459146469741196,159.138907309894,201,"2.7 (0.05, 159.14)",0,0
"202",2.74168458332112,0.0451440896374331,166.50760741419,202,"2.74 (0.05, 166.51)",0,0
"203",2.78080905763182,0.0443862496753441,174.218346257416,203,"2.78 (0.04, 174.22)",0,0
