"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"78",0.740135037729327,0.250594426367855,2.18600182779189,78,"0.74 (0.25, 2.19)",1,0
"79",0.782054023935364,0.256695501724236,2.38262257127722,79,"0.78 (0.26, 2.38)",0,0
"80",0.826347173388549,0.262494614261255,2.6013853765686,80,"0.83 (0.26, 2.6)",0,0
"81",0.873148951438332,0.268003071387874,2.84470281422437,81,"0.87 (0.27, 2.84)",0,0
"82",0.922601439140357,0.273233629893614,3.1152586006169,82,"0.92 (0.27, 3.12)",0,0
"83",0.974854764587047,0.278199926120626,3.41603905252658,83,"0.97 (0.28, 3.42)",0,0
"84",1.03006755866713,0.282916020979436,3.75036794220849,84,"1.03 (0.28, 3.75)",1,0
"85",1.08840743663792,0.287396047302601,4.12194516677334,85,"1.09 (0.29, 4.12)",0,0
"86",1.15005150697261,0.291653944856159,4.5348896938194,86,"1.15 (0.29, 4.53)",0,0
"87",1.215186909027,0.295703268111422,4.99378729664286,87,"1.22 (0.3, 4.99)",0,0
"88",1.28401138115778,0.299557052845547,5.50374364843543,88,"1.28 (0.3, 5.5)",0,0
"89",1.35673386101799,0.30322772922087,6.07044340688251,89,"1.36 (0.3, 6.07)",0,0
"90",1.43357511985068,0.30672707080448,6.70021598962461,90,"1.43 (0.31, 6.7)",0,0
"91",1.51476843270697,0.310066170793099,7.40010881824516,91,"1.51 (0.31, 7.4)",0,0
"92",1.60056028662429,0.313255438368591,8.17796889484329,92,"1.6 (0.31, 8.18)",0,0
"93",1.6912111289122,0.316304609562654,9.04253367192844,93,"1.69 (0.32, 9.04)",0,0
"94",1.7869961578197,0.319222768240364,10.0035322845702,94,"1.79 (0.32, 10)",0,0
"95",1.88820615798347,0.322018373825045,11.071798334662,95,"1.89 (0.32, 11.07)",0,0
"96",1.99514838319352,0.324699293206084,12.2593955522818,96,"2 (0.32, 12.26)",0,0
"97",2.10814748915484,0.327272834921497,13.5797578100116,97,"2.11 (0.33, 13.58)",0,0
"98",2.22754651907943,0.329745784217638,15.0478451345049,98,"2.23 (0.33, 15.05)",0,0
"99",2.35370794509858,0.332124437982269,16.6803175474728,99,"2.35 (0.33, 16.68)",0,0
"100",2.48701476865638,0.334414638849856,18.495728777866,100,"2.49 (0.33, 18.5)",0,0
"101",2.62787168322853,0.336621808007209,20.5147421208268,101,"2.63 (0.34, 20.51)",0,0
"102",2.77670630289286,0.338750976398046,22.7603709796109,102,"2.78 (0.34, 22.76)",0,0
"103",2.93397046047985,0.340806814152097,25.2582469173477,103,"2.93 (0.34, 25.26)",0,0
"104",3.10014157925142,0.342793658157759,28.0369183696521,104,"3.1 (0.34, 28.04)",0,0
"105",3.27572412226434,0.344715537761639,31.1281835302829,105,"3.28 (0.34, 31.13)",1,0
"106",3.46125112381969,0.346576198625886,34.5674613249343,106,"3.46 (0.35, 34.57)",0,0
"107",3.65728580765251,0.348379124805927,38.3942048373528,107,"3.66 (0.35, 38.39)",0,0
"108",3.86442329676929,0.350127559130525,42.6523620525571,108,"3.86 (0.35, 42.65)",0,0
"109",4.0832924201232,0.351824521978771,47.3908893401172,109,"4.08 (0.35, 47.39)",0,0
"110",4.31455762161865,0.353472828555643,52.6643237227982,110,"4.31 (0.35, 52.66)",0,0
"111",4.55892097723137,0.355075104768208,58.5334206694322,111,"4.56 (0.36, 58.53)",0,0
"112",4.81712432637297,0.356633801804893,65.0658649244613,112,"4.82 (0.36, 65.07)",0,0
"113",5.08995152397304,0.358151209517156,72.3370627487843,113,"5.09 (0.36, 72.34)",0,0
"114",5.37823082011087,0.359629468697569,80.4310249077927,114,"5.38 (0.36, 80.43)",0,0
"115",5.68283737441273,0.361070582343451,89.4413508140726,115,"5.68 (0.36, 89.44)",0,0
"116",6.00469591287584,0.362476425991755,99.4723254276625,116,"6 (0.36, 99.47)",0,0
"117",6.34478353515059,0.363848757200956,110.640141847961,117,"6.34 (0.36, 110.64)",0,0
"118",6.70413268082243,0.365189224253686,123.0742640173,118,"6.7 (0.37, 123.07)",0,0
"119",7.08383426370151,0.366499374146885,136.918945611842,119,"7.08 (0.37, 136.92)",0,0
"120",7.48504098362307,0.367780659930077,152.334923041273,120,"7.49 (0.37, 152.33)",0,0
"121",7.90897082581345,0.369034447448276,169.501302537172,121,"7.91 (0.37, 169.5)",0,0
"122",8.35691075846156,0.370262021541717,188.617663605075,122,"8.36 (0.37, 188.62)",0,0
"123",8.83022063970236,0.371464591748488,209.906403673111,123,"8.83 (0.37, 209.91)",0,0
"124",9.33033734587378,0.372643297553145,233.615351622932,124,"9.33 (0.37, 233.62)",0,0
"125",9.85877913360213,0.373799213221414,260.020681069697,125,"9.86 (0.37, 260.02)",0,0
"126",10.4171502489314,0.37493335225527,289.430157802898,126,"10.42 (0.37, 289.43)",0,0
"127",11.0071457974878,0.376046671501217,322.18675975373,127,"11.01 (0.38, 322.19)",0,0
"128",11.6305568905056,0.377140074942506,358.672712264558,128,"11.63 (0.38, 358.67)",0,0
"129",12.2892760822877,0.378214417200559,399.313986348128,129,"12.29 (0.38, 399.31)",0,0
"130",12.9853031156179,0.379270506770456,444.585313106159,130,"12.99 (0.38, 444.59)",0,0
"131",13.7207509926098,0.380309109014108,495.015773588052,131,"13.72 (0.38, 495.02)",0,0
"132",14.4978523893504,0.381330948929183,551.195030179487,132,"14.5 (0.38, 551.2)",0,0
"133",15.3189664338769,0.382336713714102,613.780273211549,133,"15.32 (0.38, 613.78)",0,0
"134",16.1865858680288,0.383327055145171,683.503964946708,134,"16.19 (0.38, 683.5)",0,0
"135",17.1033446149293,0.384302591781116,761.182472544032,135,"17.1 (0.38, 761.18)",0,0
"136",18.0720257750426,0.385263911008742,847.725692133134,136,"18.07 (0.39, 847.73)",0,0
"137",19.0955700751533,0.38621157094387,944.147777871946,137,"19.1 (0.39, 944.15)",0,0
"138",20.1770847958087,0.387146102196899,1051.57910294599,138,"20.18 (0.39, 1051.58)",0,0
"139",21.3198532044331,0.388068009515783,1171.27959407355,139,"21.32 (0.39, 1171.28)",0,0
"140",22.527344522682,0.388977773314826,1304.65359734803,140,"22.53 (0.39, 1304.65)",0,0
"141",23.8032244583245,0.389875851098622,1453.26645140187,141,"23.8 (0.39, 1453.27)",0,0
"142",25.151366333604,0.390762678788869,1618.86296410856,142,"25.15 (0.39, 1618.86)",0,0
"143",26.5758628439158,0.391638671962534,1803.38801160624,143,"26.58 (0.39, 1803.39)",0,0
"144",28.0810384823892,0.392504227006281,2009.00950357613,144,"28.08 (0.39, 2009.01)",0,0
"145",29.6714626682244,0.39335972219529,2238.14398677744,145,"29.67 (0.39, 2238.14)",0,0
"146",31.3519636185936,0.394205518701884,2493.48519010706,146,"31.35 (0.39, 2493.49)",0,0
"147",33.1276430060895,0.395041961536995,2778.03584932873,147,"33.13 (0.4, 2778.04)",0,0
"148",35.0038914464596,0.395869380432672,3095.14318853442,148,"35 (0.4, 3095.14)",0,0
"149",36.9864048634796,0.396688090668008,3448.53847873673,149,"36.99 (0.4, 3448.54)",0,0
"150",39.0812017805947,0.397498393841936,3842.38114235727,150,"39.08 (0.4, 3842.38)",0,0
"151",41.2946415920308,0.398300578598714,4281.30792632442,151,"41.29 (0.4, 4281.31)",0,0
"152",43.6334438687033,0.399094921308531,4770.48772658131,152,"43.63 (0.4, 4770.49)",0,0
"153",46.1047087574286,0.399881686704941,5315.68271386169,153,"46.1 (0.4, 5315.68)",0,0
"154",48.7159385356557,0.400661128484821,5923.31648539171,154,"48.72 (0.4, 5923.32)",0,0
"155",51.475060386931,0.401433489872035,6600.55005047744,155,"51.48 (0.4, 6600.55)",0,0
"156",54.390450466204,0.40219900414614,7355.36655093676,156,"54.39 (0.4, 7355.37)",0,0
"157",57.4709593282377,0.402957895140952,8196.66572099949,157,"57.47 (0.4, 8196.67)",0,0
"158",60.7259387961978,0.403710377713764,9134.36920686279,158,"60.73 (0.4, 9134.37)",0,0
"159",64.1652703519153,0.404456658186431,10179.5379949873,159,"64.17 (0.4, 10179.54)",0,0
"160",67.7993951340929,0.405196934761181,11344.5033419568,160,"67.8 (0.41, 11344.5)",0,0
"161",71.6393456357496,0.405931397914006,12643.0127590318,161,"71.64 (0.41, 12643.01)",0,0
"162",75.6967791964234,0.406660230762954,14090.3927830901,162,"75.7 (0.41, 14090.39)",0,0
"163",79.9840133918379,0.407383609418569,15703.7304652397,163,"79.98 (0.41, 15703.73)",0,0
"164",84.5140634275119,0.408101703313,17502.0757302534,164,"84.51 (0.41, 17502.08)",0,0
"165",89.3006816504602,0.40881467551146,19506.6670081253,165,"89.3 (0.41, 19506.67)",0,0
"166",94.3583992985518,0.40952268300648,21741.1828151264,166,"94.36 (0.41, 21741.18)",0,0
"167",99.7025706145556,0.410225876996239,24232.0222701153,167,"99.7 (0.41, 24232.02)",0,0
"168",105.349419458689,0.4109244031481,27008.6178753486,168,"105.35 (0.41, 27008.62)",0,0
"169",111.316088560926,0.41161840184721,30103.7842742109,169,"111.32 (0.41, 30103.78)",0,0
"170",117.620691563062,0.412308008432794,33554.1071257847,170,"117.62 (0.41, 33554.11)",0,0
"171",124.282368008397,0.412993353422287,37400.3767125543,171,"124.28 (0.41, 37400.38)",0,0
"172",131.321341445194,0.413674562721685,41688.0714286694,172,"131.32 (0.41, 41688.07)",0,0
"173",138.75898082172,0.414351757827617,46467.896889417,173,"138.76 (0.41, 46467.9)",0,0
"174",146.617865358445,0.415025056018339,51796.3870627539,174,"146.62 (0.42, 51796.39)",0,0
"175",154.921853093391,0.415694570532442,57736.5745603769,175,"154.92 (0.42, 57736.57)",0,0
"176",163.69615331114,0.416360410742605,64358.7380487766,176,"163.7 (0.42, 64358.74)",0,0
"177",172.967403073644,0.41702268231931,71741.2356556967,177,"172.97 (0.42, 71741.24)",0,0
"178",182.763748083506,0.417681487381753,79971.4342690078,178,"182.76 (0.42, 79971.43)",0,0
"179",193.114928130758,0.418336924649999,89146.7457675398,179,"193.11 (0.42, 89146.75)",0,0
"180",204.052367376224,0.418989089582636,99375.7824895087,180,"204.05 (0.42, 99375.78)",0,0
"181",215.609269748322,0.419638074508827,110779.645664461,181,"215.61 (0.42, 110779.65)",0,0
"182",227.820719745662,0.420283968758903,123493.362115854,182,"227.82 (0.42, 123493.36)",0,0
"183",240.723788944955,0.42092685878149,137667.486298604,183,"240.72 (0.42, 137667.49)",0,0
"184",254.35764854312,0.421566828258833,153469.886707173,184,"254.36 (0.42, 153469.89)",0,0
"185",268.763688275221,0.422203958219775,171087.737878807,185,"268.76 (0.42, 171087.74)",0,0
"186",283.985642063916,0.422838327140766,190729.741657516,186,"283.99 (0.42, 190729.74)",0,0
"187",300.069720786392,0.423470011044771,212628.604114551,187,"300.07 (0.42, 212628.6)",0,0
"188",317.064752564856,0.424099083601184,237043.797561114,188,"317.06 (0.42, 237043.8)",0,0
"189",335.022330995634,0.424725616211176,264264.640468358,189,"335.02 (0.42, 264264.64)",0,0
"190",353.996971778002,0.425349678095338,294613.731904384,190,"354 (0.43, 294613.73)",0,0
"191",374.046278216251,0.425971336380466,328450.781304366,191,"374.05 (0.43, 328450.78)",0,0
"192",395.231116087693,0.426590656172402,366176.879084744,192,"395.23 (0.43, 366176.88)",0,0
"193",417.615798420638,0.427207700633872,408239.258870417,193,"417.62 (0.43, 408239.26)",0,0
"194",441.268280739617,0.427822531059809,455136.607940071,194,"441.27 (0.43, 455136.61)",0,0
"195",466.260367359885,0.428435206940671,507424.989003483,195,"466.26 (0.43, 507424.99)",0,0
"196",492.667929373706,0.429045786031105,565724.443721206,196,"492.67 (0.43, 565724.44)",0,0
"197",520.571134981994,0.429654324414461,630726.356462853,197,"520.57 (0.43, 630726.36)",0,0
"198",550.054692865855,0.430260876559974,703201.66584232,198,"550.05 (0.43, 703201.67)",0,0
"199",581.208109346607,0.430865495381515,784010.02166847,199,"581.21 (0.43, 784010.02)",0,0
"200",614.125960112811,0.431468232295428,874109.996182165,200,"614.13 (0.43, 874110)",0,0
"201",648.908177328142,0.432069137269518,974570.470976888,201,"648.91 (0.43, 974570.47)",0,0
"202",685.66035300903,0.432668258875514,1086583.33502512,202,"685.66 (0.43, 1086583.34)",0,0
"203",724.494059582097,0.433265644339183,1211477.64478375,203,"724.49 (0.43, 1211477.64)",0,0
