"","label","vacc","weighted.mean","var","mean.diff","sd.pooled","smd","characteristic","levels","vacc_type","data"
"33","No. risk groups: 5+","uv",0.00722433205603077,0.00717214641591705,0.0014865094987139,0.0802404218825575,0.0185256939562158,"No. risk groups","5+","PB","Matched"
"34","No. risk groups: 5+","vacc",0.00573782255731688,0.00570490419186456,0.0014865094987139,0.0802404218825575,0.0185256939562158,"No. risk groups","5+","PB","Matched"
"35","No. risk groups: 4","uv",0.0121954756272676,0.0120467549599639,0.00190591488004188,0.105428763200346,0.0180777505320828,"No. risk groups","4","PB","Matched"
"36","No. risk groups: 4","vacc",0.0102895607472257,0.0101836932599452,0.00190591488004188,0.105428763200346,0.0180777505320828,"No. risk groups","4","PB","Matched"
"37","No. previous tests: 0","uv",0.779363024358975,0.171956428488248,0.0015571540221645,0.415199021804123,0.00375037979472676,"No. previous tests","0","PB","Matched"
"38","No. previous tests: 0","vacc",0.777805870336811,0.172824026925954,0.0015571540221645,0.415199021804123,0.00375037979472676,"No. previous tests","0","PB","Matched"
"39","No. previous tests: 1","uv",0.145978356005268,0.124668768291259,-0.000921353311108819,0.353545645002957,-0.00260603778926796,"No. previous tests","1","PB","Matched"
"40","No. previous tests: 1","vacc",0.146899709316377,0.125320277909854,-0.000921353311108819,0.353545645002957,-0.00260603778926796,"No. previous tests","1","PB","Matched"
"41","No. previous tests: 4-9","uv",0.0140441312619863,0.0138469039358196,0.000470715614150023,0.116696383680607,0.00403367781677237,"No. previous tests","4-9","PB","Matched"
"42","No. previous tests: 4-9","vacc",0.0135734156478363,0.0133891879924434,0.000470715614150023,0.116696383680607,0.00403367781677237,"No. previous tests","4-9","PB","Matched"
"43","No. previous tests: 10+","uv",0.0175399197329488,0.0172322837627204,-0.0013563748502522,0.133737657717339,-0.0101420562719811,"No. previous tests","10+","PB","Matched"
"44","No. previous tests: 10+","vacc",0.018896294583201,0.01853923842072,-0.0013563748502522,0.133737657717339,-0.0101420562719811,"No. previous tests","10+","PB","Matched"
"45","No. previous tests: 3","uv",0.00972217367993272,0.0096276601780322,0.00024465313910799,0.0975073440924555,0.00250907397165912,"No. previous tests","3","PB","Matched"
"46","No. previous tests: 3","vacc",0.00947752054082473,0.00938770412589681,0.00024465313910799,0.0975073440924555,0.00250907397165912,"No. previous tests","3","PB","Matched"
"47","No. previous tests: 2","uv",0.033352394960889,0.0322400366853116,5.20538593846293e-06,0.179548343319716,2.89915564923585e-05,"No. previous tests","2","PB","Matched"
"48","No. previous tests: 2","vacc",0.0333471895749505,0.0322351784923977,5.20538593846293e-06,0.179548343319716,2.89915564923585e-05,"No. previous tests","2","PB","Matched"
"49","Deprivation status: 3","uv",0.203026411384625,0.161806807984182,0.00557348108697381,0.400170086611083,0.0139277803950163,"Deprivation status","3","PB","Matched"
"50","Deprivation status: 3","vacc",0.197452930297651,0.158465388452461,0.00557348108697381,0.400170086611083,0.0139277803950163,"Deprivation status","3","PB","Matched"
"51","Deprivation status: 4","uv",0.210757896756375,0.166339129409309,-0.00242868435357657,0.408703631553997,-0.00594240952629191,"Deprivation status","4","PB","Matched"
"52","Deprivation status: 4","vacc",0.213186581109952,0.167738187481542,-0.00242868435357657,0.408703631553997,-0.00594240952629191,"Deprivation status","4","PB","Matched"
"53","Deprivation status: 2","uv",0.196103991713026,0.157647333381257,0.000203753678162888,0.396970266701629,0.000513271887730658,"Deprivation status","2","PB","Matched"
"54","Deprivation status: 2","vacc",0.195900238034863,0.157523451909068,0.000203753678162888,0.396970266701629,0.000513271887730658,"Deprivation status","2","PB","Matched"
"55","Deprivation status: 5-Low","uv",0.196013269272384,0.157592184731421,-0.00824384407340784,0.400080273565634,-0.0206054749961458,"Deprivation status","5-Low","PB","Matched"
"56","Deprivation status: 5-Low","vacc",0.204257113345792,0.162536265861284,-0.00824384407340784,0.400080273565634,-0.0206054749961458,"Deprivation status","5-Low","PB","Matched"
"57","Deprivation status: 1 - High","uv",0.188255013344379,0.152815176932544,0.00489529366184771,0.388943582774,0.0125861278567287,"Deprivation status","1 - High","PB","Matched"
"58","Deprivation status: 1 - High","vacc",0.183359719682531,0.149739044229606,0.00489529366184771,0.388943582774,0.0125861278567287,"Deprivation status","1 - High","PB","Matched"
"59","Deprivation status: NA","uv",0.00584341752921151,0.00580927632080602,0,0.0762186087566942,0,"Deprivation status","NA","PB","Matched"
"60","Deprivation status: NA","vacc",0.00584341752921151,0.00580927632080602,0,0.0762186087566942,0,"Deprivation status","NA","PB","Matched"
"61","BP status: Unknown","uv",0.165104431196324,0.137845060502035,-0.00368318236474735,0.372923262817707,-0.0098765154442719,"BP status","Unknown","PB","Matched"
"62","BP status: Unknown","vacc",0.168787613561071,0.140298459399173,-0.00368318236474735,0.372923262817707,-0.0098765154442719,"BP status","Unknown","PB","Matched"
"63","BP status: High","uv",0.0823083060856167,0.0755337050023243,-0.000627620818866692,0.275310116499409,-0.00227968672872229,"BP status","High","PB","Matched"
"64","BP status: High","vacc",0.0829359269044834,0.0760576154915123,-0.000627620818866692,0.275310116499409,-0.00227968672872229,"BP status","High","PB","Matched"
"65","BP status: Normal","uv",0.561151758565277,0.246260645555216,-0.0041434872070204,0.49598253959546,-0.0083540989374343,"BP status","Normal","PB","Matched"
"66","BP status: Normal","vacc",0.565295245772297,0.245736713611909,-0.0041434872070204,0.49598253959546,-0.0083540989374343,"BP status","Normal","PB","Matched"
"67","BP status: No Investigation","uv",0.160917813648671,0.135023371304897,0.00745411266388601,0.36396157858758,0.0204804932784748,"BP status","No Investigation","PB","Matched"
"68","BP status: No Investigation","vacc",0.153463700984785,0.129912690071028,0.00745411266388601,0.36396157858758,0.0204804932784748,"BP status","No Investigation","PB","Matched"
"69","BP status: Very High","uv",0.0169323768312734,0.0166456838239009,0.000729497657948143,0.127644117681518,0.00571509029321896,"BP status","Very High","PB","Matched"
"70","BP status: Very High","vacc",0.0162028791733252,0.0159403577334855,0.000729497657948143,0.127644117681518,0.00571509029321896,"BP status","Very High","PB","Matched"
"71","BP status: Low","uv",0.0135853136728385,0.0134007628907232,0.000270680068800329,0.115191420678334,0.00234982837442547,"BP status","Low","PB","Matched"
"72","BP status: Low","vacc",0.0133146336040382,0.0131373639050625,0.000270680068800329,0.115191420678334,0.00234982837442547,"BP status","Low","PB","Matched"
"73","BMI: Overweight","uv",0.684406374069444,0.215994449826601,-0.00131101362993136,0.46449093747684,-0.00282247407678804,"BMI","Overweight","PB","Matched"
"74","BMI: Overweight","vacc",0.685717387699376,0.215509212169626,-0.00131101362993136,0.46449093747684,-0.00282247407678804,"BMI","Overweight","PB","Matched"
"75","BMI: Obese","uv",0.172728090716492,0.142893203651852,0.000440226925081832,0.377821429697523,0.0011651719317093,"BMI","Obese","PB","Matched"
"76","BMI: Obese","vacc",0.17228786379141,0.142604861825509,0.000440226925081832,0.377821429697523,0.0011651719317093,"BMI","Obese","PB","Matched"
"77","BMI: Normal weight","uv",0.132587872491841,0.115008414082395,7.13881500132851e-05,0.339090227881045,0.000210528479276402,"BMI","Normal weight","PB","Matched"
"78","BMI: Normal weight","vacc",0.132516484341827,0.114955951206443,7.13881500132851e-05,0.339090227881045,0.000210528479276402,"BMI","Normal weight","PB","Matched"
"79","BMI: Underweight","uv",0.0102776627222235,0.0101720399354912,0.000799398554836139,0.0988950797386051,0.00808329956302247,"BMI","Underweight","PB","Matched"
"80","BMI: Underweight","vacc",0.00947826416738736,0.00938843365751891,0.000799398554836139,0.0988950797386051,0.00808329956302247,"BMI","Underweight","PB","Matched"
"81","Age (grouped): 65-79","uv",0.2291083694426,0.176617855828253,0,0.420259272150244,0,"Age (grouped)","65-79","PB","Matched"
"82","Age (grouped): 65-79","vacc",0.2291083694426,0.176617855828253,0,0.420259272150244,0,"Age (grouped)","65-79","PB","Matched"
"83","Age (grouped): 18-64","uv",0.754535564312172,0.185211784224824,0,0.430362387093509,0,"Age (grouped)","18-64","PB","Matched"
"84","Age (grouped): 18-64","vacc",0.754535564312172,0.185211784224824,0,0.430362387093509,0,"Age (grouped)","18-64","PB","Matched"
"85","Age (grouped): 80+","uv",0.0163560662452287,0.0160885573057642,0,0.126840676857876,0,"Age (grouped)","80+","PB","Matched"
"86","Age (grouped): 80+","vacc",0.0163560662452287,0.0160885573057642,0,0.126840676857876,0,"Age (grouped)","80+","PB","Matched"
"87","Urban/Rural index: 6 Remote Rural","uv",0.0539716955162115,0.0510587787852671,0.000858857224703781,0.225111828059521,0.0038152469912718,"Urban/Rural index","6 Remote Rural","AZ","Matched"
"88","Urban/Rural index: 6 Remote Rural","vacc",0.0531128382915078,0.0502918914793312,0.000858857224703781,0.225111828059521,0.0038152469912718,"Urban/Rural index","6 Remote Rural","AZ","Matched"
"89","Urban/Rural index: 1 Large Urban Areas","uv",0.303895420688289,0.21154310660268,-0.00204198230423996,0.460371006965784,-0.00443551455965543,"Urban/Rural index","1 Large Urban Areas","AZ","Matched"
"90","Urban/Rural index: 1 Large Urban Areas","vacc",0.305937402992529,0.212339821506699,-0.00204198230423996,0.460371006965784,-0.00443551455965543,"Urban/Rural index","1 Large Urban Areas","AZ","Matched"
"91","Urban/Rural index: 2 Other Urban Areas","uv",0.375910039897193,0.234601806721174,-0.00342424724864848,0.48478949958834,-0.0070633692593511,"Urban/Rural index","2 Other Urban Areas","AZ","Matched"
"92","Urban/Rural index: 2 Other Urban Areas","vacc",0.379334287145841,0.235439911101051,-0.00342424724864848,0.48478949958834,-0.0070633692593511,"Urban/Rural index","2 Other Urban Areas","AZ","Matched"
"93","Urban/Rural index: 5 Accessible Rural","uv",0.105185250657987,0.0941213638196398,0.00384861749544881,0.304293388237652,0.0126477197475058,"Urban/Rural index","5 Accessible Rural","AZ","Matched"
"94","Urban/Rural index: 5 Accessible Rural","vacc",0.101336633162538,0.0910675684306614,0.00384861749544881,0.304293388237652,0.0126477197475058,"Urban/Rural index","5 Accessible Rural","AZ","Matched"
"95","Urban/Rural index: 3 Accessible Small Towns","uv",0.103216747769128,0.0925631000319781,0.00203559278985899,0.302908135670202,0.00672016545661647,"Urban/Rural index","3 Accessible Small Towns","AZ","Matched"
"96","Urban/Rural index: 3 Accessible Small Towns","vacc",0.101181154979269,0.0909435772784171,0.00203559278985899,0.302908135670202,0.00672016545661647,"Urban/Rural index","3 Accessible Small Towns","AZ","Matched"
"97","Urban/Rural index: Unknown","uv",0.00500618451746121,0.00498112528622104,0,0.0705770875441955,0,"Urban/Rural index","Unknown","AZ","Matched"
"98","Urban/Rural index: Unknown","vacc",0.00500618451746121,0.00498112528622104,0,0.0705770875441955,0,"Urban/Rural index","Unknown","AZ","Matched"
"99","Urban/Rural index: 4 Remote Small Towns","uv",0.0528146609537309,0.0500252991789406,-0.00127683795712316,0.22493436273733,-0.00567649131766588,"Urban/Rural index","4 Remote Small Towns","AZ","Matched"
"100","Urban/Rural index: 4 Remote Small Towns","vacc",0.054091498910854,0.051165635901157,-0.00127683795712316,0.22493436273733,-0.00567649131766588,"Urban/Rural index","4 Remote Small Towns","AZ","Matched"
"101","Smoker status: Non Smoker","uv",0.382776105559037,0.236258684362689,-0.00180770011027237,0.486280738088049,-0.00371740019434012,"Smoker status","Non Smoker","AZ","Matched"
"102","Smoker status: Non Smoker","vacc",0.38458380566931,0.236679228108227,-0.00180770011027237,0.486280738088049,-0.00371740019434012,"Smoker status","Non Smoker","AZ","Matched"
"103","Smoker status: Unknown","uv",0.214360220587335,0.168410006088996,0.00422453392486039,0.408894102622119,0.0103316088389871,"Smoker status","Unknown","AZ","Matched"
"104","Smoker status: Unknown","vacc",0.210135686662474,0.1659787682293,0.00422453392486039,0.408894102622119,0.0103316088389871,"Smoker status","Unknown","AZ","Matched"
"105","Smoker status: Ex Smoker","uv",0.162554037986728,0.136130295208535,-0.000948842885568596,0.369391429823967,-0.0025686651312424,"Smoker status","Ex Smoker","AZ","Matched"
"106","Smoker status: Ex Smoker","vacc",0.163502880872297,0.136769761646255,-0.000948842885568596,0.369391429823967,-0.0025686651312424,"Smoker status","Ex Smoker","AZ","Matched"
"107","Smoker status: Smoker","uv",0.2403096358669,0.182561011982086,-0.00146799092901942,0.427716211737868,-0.00343216106552234,"Smoker status","Smoker","AZ","Matched"
"108","Smoker status: Smoker","vacc",0.241777626795919,0.1833213035847,-0.00146799092901942,0.427716211737868,-0.00343216106552234,"Smoker status","Smoker","AZ","Matched"
"109","Sex: M","uv",0.492120930079012,0.249938053334375,-0.0030728239576972,0.499957541420855,-0.00614616983067079,"Sex","M","AZ","Matched"
"110","Sex: M","vacc",0.495193754036709,0.249977033112797,-0.0030728239576972,0.499957541420855,-0.00614616983067079,"Sex","M","AZ","Matched"
"111","No. risk groups: 0","uv",0.507742760280862,0.249940182748528,0.0034359613583469,0.499960882138903,0.00687246038859554,"No. risk groups","0","AZ","Matched"
"112","No. risk groups: 0","vacc",0.504306798922515,0.249981584589692,0.0034359613583469,0.499960882138903,0.00687246038859554,"No. risk groups","0","AZ","Matched"
"113","No. risk groups: 5+","uv",0.0130889202093418,0.012917607255728,-0.000511161150474662,0.114744789741908,-0.00445476567279788,"No. risk groups","5+","AZ","Matched"
"114","No. risk groups: 5+","vacc",0.0136000813598165,0.0134151262901013,-0.000511161150474662,0.114744789741908,-0.00445476567279788,"No. risk groups","5+","AZ","Matched"
"115","No. risk groups: 1","uv",0.292327737361141,0.206872341487977,0.00137907018721811,0.454516221699868,0.00303414954489514,"No. risk groups","1","AZ","Matched"
"116","No. risk groups: 1","vacc",0.290948667173923,0.20629765008867,0.00137907018721811,0.454516221699868,0.00303414954489514,"No. risk groups","1","AZ","Matched"
"117","No. risk groups: 2","uv",0.120573863584933,0.106035863468621,-0.000966946509647904,0.326193624934345,-0.00296433294747108,"No. risk groups","2","AZ","Matched"
"118","No. risk groups: 2","vacc",0.121540810094581,0.106768698426995,-0.000966946509647904,0.326193624934345,-0.00296433294747108,"No. risk groups","2","AZ","Matched"
"119","No. risk groups: 3","uv",0.0464959636905196,0.0443341126560874,-0.00204783935908912,0.212745669148763,-0.00962576285234346,"No. risk groups","3","AZ","Matched"
"120","No. risk groups: 3","vacc",0.0485438030496087,0.0461873268270225,-0.00204783935908912,0.212745669148763,-0.00962576285234346,"No. risk groups","3","AZ","Matched"
"121","No. risk groups: 4","uv",0.0197707548732027,0.0193798824440639,-0.00128908452635329,0.141414666821975,-0.00911563528255594,"No. risk groups","4","AZ","Matched"
"122","No. risk groups: 4","vacc",0.021059839399556,0.0206163335406764,-0.00128908452635329,0.141414666821975,-0.00911563528255594,"No. risk groups","4","AZ","Matched"
"123","No. previous tests: 0","uv",0.832178872325256,0.139657271144373,-0.00391144772019458,0.371954729023231,-0.0105159241568623,"No. previous tests","0","AZ","Matched"
"124","No. previous tests: 0","vacc",0.836090320045451,0.137043369741118,-0.00391144772019458,0.371954729023231,-0.0105159241568623,"No. previous tests","0","AZ","Matched"
"125","No. previous tests: 2","uv",0.0264323560748574,0.0257337003302466,0.000879090686910066,0.159113182365131,0.00552493937864141,"No. previous tests","2","AZ","Matched"
"126","No. previous tests: 2","vacc",0.0255532653879474,0.0249003092744724,0.000879090686910066,0.159113182365131,0.00552493937864141,"No. previous tests","2","AZ","Matched"
"127","No. previous tests: 1","uv",0.119290103653897,0.105060030765332,0.000552160534418977,0.323804980247029,0.0017052255774378,"No. previous tests","1","AZ","Matched"
"128","No. previous tests: 1","vacc",0.118737943119478,0.104639299700226,0.000552160534418977,0.323804980247029,0.0017052255774378,"No. previous tests","1","AZ","Matched"
"129","No. previous tests: 3","uv",0.00816313708117399,0.0080965045854521,0.000491460147800118,0.0886265506072433,0.00554529251598732,"No. previous tests","3","AZ","Matched"
"130","No. previous tests: 3","vacc",0.00767167693337387,0.00761282635962442,0.000491460147800118,0.0886265506072433,0.00554529251598732,"No. previous tests","3","AZ","Matched"
"131","No. previous tests: 4-9","uv",0.00976584027172475,0.00967047378494722,0.00100368621733827,0.0958015060420346,0.0104767269201163,"No. previous tests","4-9","AZ","Matched"
"132","No. previous tests: 4-9","vacc",0.00876215405438648,0.00868538333489675,0.00100368621733827,0.0958015060420346,0.0104767269201163,"No. previous tests","4-9","AZ","Matched"
"133","No. previous tests: 10+","uv",0.0041696905930907,0.00415230648421221,0.000985050133727211,0.0605260551293058,0.0162748114282813,"No. previous tests","10+","AZ","Matched"
"134","No. previous tests: 10+","vacc",0.00318464045936349,0.00317450021481932,0.000985050133727211,0.0605260551293058,0.0162748114282813,"No. previous tests","10+","AZ","Matched"
"135","Deprivation status: 3","uv",0.206095916195129,0.163620476645995,0.000387098079578208,0.404359533031853,0.000957311619873975,"Deprivation status","3","AZ","Matched"
"136","Deprivation status: 3","vacc",0.205708818115551,0.163392787261481,0.000387098079578208,0.404359533031853,0.000957311619873975,"Deprivation status","3","AZ","Matched"
"137","Deprivation status: 2","uv",0.196999910014339,0.158191029700113,0.00253131261391307,0.396762948835493,0.00637991178698142,"Deprivation status","2","AZ","Matched"
"138","Deprivation status: 2","vacc",0.194468597400426,0.156650645437159,0.00253131261391307,0.396762948835493,0.00637991178698142,"Deprivation status","2","AZ","Matched"
"139","Deprivation status: 1 - High","uv",0.180016048330287,0.147610349273669,-0.000179438862197873,0.384275618223541,-0.000466953545029468,"Deprivation status","1 - High","AZ","Matched"
"140","Deprivation status: 1 - High","vacc",0.180195487192485,0.1477251522485,-0.000179438862197873,0.384275618223541,-0.000466953545029468,"Deprivation status","1 - High","AZ","Matched"
"141","Deprivation status: 4","uv",0.211327331094518,0.166668178966315,0.00372455442455233,0.406922677144456,0.00915297827756629,"Deprivation status","4","AZ","Matched"
"142","Deprivation status: 4","vacc",0.207602776669966,0.164503951382507,0.00372455442455233,0.406922677144456,0.00915297827756629,"Deprivation status","4","AZ","Matched"
"143","Deprivation status: 5-Low","uv",0.200554609848265,0.160332543683904,-0.00646352625584573,0.402799117752147,-0.016046525354663,"Deprivation status","5-Low","AZ","Matched"
"144","Deprivation status: 5-Low","vacc",0.207018136104111,0.164161714839913,-0.00646352625584573,0.402799117752147,-0.016046525354663,"Deprivation status","5-Low","AZ","Matched"
"145","Deprivation status: NA","uv",0.00500618451746121,0.00498112528622104,0,0.0705770875441955,0,"Deprivation status","NA","AZ","Matched"
"146","Deprivation status: NA","vacc",0.00500618451746121,0.00498112528622104,0,0.0705770875441955,0,"Deprivation status","NA","AZ","Matched"
"147","BP status: Normal","uv",0.599398214237222,0.240120122860304,-0.00647151314882199,0.489342339687198,-0.0132249197013256,"BP status","Normal","AZ","Matched"
"148","BP status: Normal","vacc",0.605869727386044,0.238791727960779,-0.00647151314882199,0.489342339687198,-0.0132249197013256,"BP status","Normal","AZ","Matched"
"149","BP status: Unknown","uv",0.146529668378879,0.125058791248633,0.000944050749782904,0.353163774368444,0.00267312453399597,"BP status","Unknown","AZ","Matched"
"150","BP status: Unknown","vacc",0.145585617629096,0.124390511803698,0.000944050749782904,0.353163774368444,0.00267312453399597,"BP status","Unknown","AZ","Matched"
"151","BP status: Very High","uv",0.0267555590106263,0.0260397129390242,3.62072481586186e-05,0.161315149302864,0.000224450389905046,"BP status","Very High","AZ","Matched"
"152","BP status: Very High","vacc",0.0267193517624677,0.0260054418501864,3.62072481586186e-05,0.161315149302864,0.000224450389905046,"BP status","Very High","AZ","Matched"
"153","BP status: No Investigation","uv",0.093563256458601,0.084809218659892,0.00827601850190381,0.285326641935464,0.0290054179510363,"BP status","No Investigation","AZ","Matched"
"154","BP status: No Investigation","vacc",0.0852872379566972,0.078013366536445,0.00827601850190381,0.285326641935464,0.0290054179510363,"BP status","No Investigation","AZ","Matched"
"155","BP status: High","uv",0.122985905263735,0.107860429803155,-0.0025020273396671,0.329849359259645,-0.00758536364988845,"BP status","High","AZ","Matched"
"156","BP status: High","vacc",0.125487932603402,0.109740769804842,-0.0025020273396671,0.329849359259645,-0.00758536364988845,"BP status","High","AZ","Matched"
"157","BP status: Low","uv",0.010767396650936,0.0106514654912632,-0.000282736011356297,0.103873717898457,-0.00272192058854279,"BP status","Low","AZ","Matched"
"158","BP status: Low","vacc",0.0110501326622923,0.0109280330488334,-0.000282736011356297,0.103873717898457,-0.00272192058854279,"BP status","Low","AZ","Matched"
"159","BMI: Overweight","uv",0.661504294019894,0.223916482233506,0.00336514424062484,0.47376608750803,0.00710296563927827,"BMI","Overweight","AZ","Matched"
"160","BMI: Overweight","vacc",0.658139149779269,0.224992129111827,0.00336514424062484,0.47376608750803,0.00710296563927827,"BMI","Overweight","AZ","Matched"
"161","BMI: Obese","uv",0.2104732660056,0.166174358790271,-0.00153561328955096,0.408188413690801,-0.00376202076797351,"BMI","Obese","AZ","Matched"
"162","BMI: Obese","vacc",0.212008879295151,0.167061203352554,-0.00153561328955096,0.408188413690801,-0.00376202076797351,"BMI","Obese","AZ","Matched"
"163","BMI: Normal weight","uv",0.118499401249257,0.104457348773486,-0.00200843735374003,0.324378717429497,-0.00619164342733599,"BMI","Normal weight","AZ","Matched"
"164","BMI: Normal weight","vacc",0.120507838602997,0.105985755868926,-0.00200843735374003,0.324378717429497,-0.00619164342733599,"BMI","Normal weight","AZ","Matched"
"165","BMI: Underweight","uv",0.00952303872524928,0.00943235548119037,0.000178906402666131,0.0966674193394425,0.0018507414792766,"BMI","Underweight","AZ","Matched"
"166","BMI: Underweight","vacc",0.00934413232258315,0.00925682444230487,0.000178906402666131,0.0966674193394425,0.0018507414792766,"BMI","Underweight","AZ","Matched"
"167","Age (grouped): 18-64","uv",0.720297410596051,0.201469158164268,0,0.448853158799476,0,"Age (grouped)","18-64","AZ","Matched"
"168","Age (grouped): 18-64","vacc",0.720297410596051,0.201469158164268,0,0.448853158799476,0,"Age (grouped)","18-64","AZ","Matched"
"169","Age (grouped): 80+","uv",0.0915228715329563,0.0831464797898727,0,0.288351313140538,0,"Age (grouped)","80+","AZ","Matched"
"170","Age (grouped): 80+","vacc",0.0915228715329563,0.0831464797898727,0,0.288351313140538,0,"Age (grouped)","80+","AZ","Matched"
"171","Age (grouped): 65-79","uv",0.188179717870992,0.15276819299359,0,0.390855718895848,0,"Age (grouped)","65-79","AZ","Matched"
