"","label","vacc","weighted.mean","var","mean.diff","sd.pooled","smd","characteristic","levels","vacc_type","data"
"51","COPD: 1","uv",0.0284184327177841,0.0276108459310303,0.00464915326961445,0.159397559563502,0.0291670291712482,"COPD",1,"PB","Matched"
"52","COPD: 1","vacc",0.0237692794481696,0.0232043180585703,0.00464915326961445,0.159397559563502,0.0291670291712482,"COPD",1,"PB","Matched"
"53","Congenital  heart disease: 1","uv",0.00650896330277276,0.00646660150813513,-0.00084996516109554,0.0829800625923088,-0.0102430045789616,"Congenital  heart disease",1,"PB","Matched"
"54","Congenital  heart disease: 1","vacc",0.0073589284638683,0.00730478006751183,-0.00084996516109554,0.0829800625923088,-0.0102430045789616,"Congenital  heart disease",1,"PB","Matched"
"55","Cirrhosis: 1","uv",0.00514440856033154,0.00511794742669743,0.000429072526642281,0.0700394622918458,0.00612615392240432,"Cirrhosis",1,"PB","Matched"
"56","Cirrhosis: 1","vacc",0.00471533603368926,0.00469310512956436,0.000429072526642281,0.0700394622918458,0.00612615392240432,"Cirrhosis",1,"PB","Matched"
"57","Cerebalpalsy: 1","uv",0.000967458157992387,0.00096652290142326,0.000203753678162886,0.0294078620795561,0.00692854440121072,"Cerebalpalsy",1,"PB","Matched"
"58","Cerebalpalsy: 1","vacc",0.000763704479829501,0.000763121802757129,0.000203753678162886,0.0294078620795561,0.00692854440121072,"Cerebalpalsy",1,"PB","Matched"
"59","Care housing category: 0","uv",0.998288915279369,0.001708158179895,0.00178544737689446,0.0509532488256061,0.0350408937221132,"Care housing category",0,"PB","Matched"
"60","Care housing category: 0","vacc",0.996503467902475,0.00348430895187327,0.00178544737689446,0.0509532488256061,0.0350408937221132,"Care housing category",0,"PB","Matched"
"61","Care housing category: 1","uv",0.00105074433300787,0.00104964104986557,-0.00198697017536945,0.0451560079103527,-0.044002343593219,"Care housing category",1,"PB","Matched"
"62","Care housing category: 1","vacc",0.00303771450837732,0.00302848905093409,-0.00198697017536945,0.0451560079103527,-0.044002343593219,"Care housing category",1,"PB","Matched"
"63","Care housing category: 2","uv",0.000660340387622782,0.000659904828927655,0.000201522798474971,0.0236485966342105,0.00852155422125319,"Care housing category",2,"PB","Matched"
"64","Care housing category: 2","vacc",0.000458817589147811,0.000458607416607531,0.000201522798474971,0.0236485966342105,0.00852155422125319,"Care housing category",2,"PB","Matched"
"65","Blood cancer: 1","uv",0.00397691485698946,0.00396110195071043,0.000107825851582549,0.0625108949396453,0.00172491294016276,"Blood cancer",1,"PB","Matched"
"66","Blood cancer: 1","vacc",0.00386908900540691,0.0038541220216003,0.000107825851582549,0.0625108949396453,0.00172491294016276,"Blood cancer",1,"PB","Matched"
"67","Atrial fibrillation: 1","uv",0.0190085821941594,0.0186472698635961,0.000156905204716673,0.136278345459566,0.0011513583041205,"Atrial fibrillation",1,"PB","Matched"
"68","Atrial fibrillation: 1","vacc",0.0188516769894427,0.0184963050187974,0.000156905204716673,0.136278345459566,0.0011513583041205,"Atrial fibrillation",1,"PB","Matched"
"69","Asthma: 1","uv",0.143392766446975,0.122831372320907,0.00609476330738326,0.347331773580667,0.0175473819874062,"Asthma",1,"PB","Matched"
"70","Asthma: 1","vacc",0.137298003139591,0.118447349556477,0.00609476330738326,0.347331773580667,0.0175473819874062,"Asthma",1,"PB","Matched"
"71","Thrombosis or pulmonary embolus: 1","uv",0.0233387661954222,0.0227940803250158,-0.00182047913903424,0.153818644990029,-0.0118352306324909,"Thrombosis or pulmonary embolus",1,"AZ","Matched"
"72","Thrombosis or pulmonary embolus: 1","vacc",0.0251592453344565,0.0245262707681215,-0.00182047913903424,0.153818644990029,-0.0118352306324909,"Thrombosis or pulmonary embolus",1,"AZ","Matched"
"73","Stroke/TIA: 1","uv",0.0369372501766434,0.0355729086677698,-0.00265111600855556,0.191825514936829,-0.013820455581358,"Stroke/TIA",1,"AZ","Matched"
"74","Stroke/TIA: 1","vacc",0.039588366185199,0.0380211476937894,-0.00265111600855556,0.191825514936829,-0.013820455581358,"Stroke/TIA",1,"AZ","Matched"
"75","Sickle cell disease: 1","uv",0.000619782894950526,0.000619399093914378,-0.000337579343125974,0.028069959910757,-0.0120263564393837,"Sickle cell disease",1,"AZ","Matched"
"76","Sickle cell disease: 1","vacc",0.000957362238076501,0.000956446204868626,-0.000337579343125974,0.028069959910757,-0.0120263564393837,"Sickle cell disease",1,"AZ","Matched"
"77","Severe mental illness: 1","uv",0.170145313530808,0.141195960999409,0.0256357966153677,0.363883596267048,0.0704505420919113,"Severe mental illness",1,"AZ","Matched"
"78","Severe mental illness: 1","vacc",0.144509516915441,0.12362658226507,0.0256357966153677,0.363883596267048,0.0704505420919113,"Severe mental illness",1,"AZ","Matched"
"79","Rheumatoid arthritis or SLE: 1","uv",0.0119223013752897,0.0117801663779818,-0.00371816491017142,0.116567612729621,-0.0318970666302972,"Rheumatoid arthritis or SLE",1,"AZ","Matched"
"80","Rheumatoid arthritis or SLE: 1","vacc",0.0156404662854611,0.0153958502969841,-0.00371816491017142,0.116567612729621,-0.0318970666302972,"Rheumatoid arthritis or SLE",1,"AZ","Matched"
"81","Respiratory cancer: 1","uv",0.00320434146203803,0.00319407535847056,-0.000436084356498695,0.0584005582511984,-0.00746712650627354,"Respiratory cancer",1,"AZ","Matched"
"82","Respiratory cancer: 1","vacc",0.00364042581853673,0.00362717504963267,-0.000436084356498695,0.0584005582511984,-0.00746712650627354,"Respiratory cancer",1,"AZ","Matched"
"83","Pulmonary rare: 1","uv",0.00574204359033203,0.00570907556535725,-0.00230235501526295,0.0827307865020593,-0.0278294829846159,"Pulmonary rare",1,"AZ","Matched"
"84","Pulmonary rare: 1","vacc",0.00804439860559498,0.00797969050514137,-0.00230235501526295,0.0827307865020593,-0.0278294829846159,"Pulmonary rare",1,"AZ","Matched"
"85","Pulmonary hypertension: 1","uv",0.00269903736641256,0.00269175399693583,-0.000518615583919083,0.0543095542449362,-0.00954925134498667,"Pulmonary hypertension",1,"AZ","Matched"
"86","Pulmonary hypertension: 1","vacc",0.00321765295033164,0.0032073013676315,-0.000518615583919083,0.0543095542449362,-0.00954925134498667,"Pulmonary hypertension",1,"AZ","Matched"
"87","Peripheral vascular disease: 1","uv",0.0144690553156234,0.0142597093470714,0.000173581807348687,0.119060551390818,0.00145792880446943,"Peripheral vascular disease",1,"AZ","Matched"
"88","Peripheral vascular disease: 1","vacc",0.0142954735082747,0.0140911204478998,0.000173581807348687,0.119060551390818,0.00145792880446943,"Peripheral vascular disease",1,"AZ","Matched"
"89","Parkinson's: 1","uv",0.00305099311689563,0.00304168617752333,7.34794153807324e-05,0.0548194120360435,0.00134039043199551,"Parkinson's",1,"AZ","Matched"
"90","Parkinson's: 1","vacc",0.0029775137015149,0.0029686496944317,7.34794153807324e-05,0.0548194120360435,0.00134039043199551,"Parkinson's",1,"AZ","Matched"
"91","Neurological disorder: 1","uv",0.00360475102990985,0.00359175871244314,-0.00275920529349968,0.0704102920840442,-0.0391875280137483,"Neurological disorder",1,"AZ","Matched"
"92","Neurological disorder: 1","vacc",0.00636395632340953,0.00632345975027769,-0.00275920529349968,0.0704102920840442,-0.0391875280137483,"Neurological disorder",1,"AZ","Matched"
"93","Learning disability or Down's: 0","uv",0.983412288207566,0.0163125682954182,0.00112987912636175,0.12983885291693,0.00870216503749184,"Learning disability or Down's",0,"AZ","Matched"
"94","Learning disability or Down's: 0","vacc",0.982282409081204,0.0174036871581502,0.00112987912636175,0.12983885291693,0.00870216503749184,"Learning disability or Down's",0,"AZ","Matched"
"95","Learning disability or Down's: 1","uv",0.0164806874265539,0.0162090829989202,-0.000641081276220305,0.128525689452561,-0.00498796216500304,"Learning disability or Down's",1,"AZ","Matched"
"96","Learning disability or Down's: 1","vacc",0.0171217687027742,0.0168286226995923,-0.000641081276220305,0.128525689452561,-0.00498796216500304,"Learning disability or Down's",1,"AZ","Matched"
"97","Learning disability or Down's: 2","uv",0.000107024365880632,0.000107012968648666,-0.000488797850141395,0.0187414046650508,-0.0260811747506263,"Learning disability or Down's",2,"AZ","Matched"
"98","Learning disability or Down's: 2","vacc",0.000595822216022027,0.000595467528989713,-0.000488797850141395,0.0187414046650508,-0.0260811747506263,"Learning disability or Down's",2,"AZ","Matched"
"99","Kidney disease: 0","uv",0.94809531238602,0.0492106172191296,0.00317878340451427,0.225011029921742,0.0141272336988096,"Kidney disease",0,"AZ","Matched"
"100","Kidney disease: 0","vacc",0.944916528981506,0.0520493099537561,0.00317878340451427,0.225011029921742,0.0141272336988096,"Kidney disease",0,"AZ","Matched"
"101","Kidney disease: 3","uv",0.0491763649733211,0.0467580749975878,-0.00224857660255676,0.218561796673118,-0.0102880587402918,"Kidney disease",3,"AZ","Matched"
"102","Kidney disease: 3","vacc",0.0514249415758779,0.0487804429323753,-0.00224857660255676,0.218561796673118,-0.0102880587402918,"Kidney disease",3,"AZ","Matched"
"103","Kidney disease: 5","uv",0.000847675574537146,0.000846957471612018,-0.00068261311969637,0.0344594340921635,-0.0198091796246766,"Kidney disease",5,"AZ","Matched"
"104","Kidney disease: 5","vacc",0.00153028869423352,0.0015279477242923,-0.00068261311969637,0.0344594340921635,-0.0198091796246766,"Kidney disease",5,"AZ","Matched"
"105","Kidney disease: 4","uv",0.00188064706612136,0.00187711123216752,-0.000247593682261164,0.0447259639508568,-0.00553579309175339,"Kidney disease",4,"AZ","Matched"
"106","Kidney disease: 4","vacc",0.00212824074838252,0.00212371247049915,-0.000247593682261164,0.0447259639508568,-0.00553579309175339,"Kidney disease",4,"AZ","Matched"
"107","Heart failure: 1","uv",0.0153433538667477,0.0151079434035718,-0.000976530781219303,0.124822870428684,-0.00782333219758176,"Heart failure",1,"AZ","Matched"
"108","Heart failure: 1","vacc",0.016319884647967,0.0160535545605405,-0.000976530781219303,0.124822870428684,-0.00782333219758176,"Heart failure",1,"AZ","Matched"
"109","Fracture: 1","uv",0.061702475457609,0.0578953108077551,0.0104617648797147,0.230770921966271,0.0453339822477451,"Fracture",1,"AZ","Matched"
"110","Fracture: 1","vacc",0.0512407105778943,0.0486151260425707,0.0104617648797147,0.230770921966271,0.0453339822477451,"Fracture",1,"AZ","Matched"
"111","Epilepsy: 1","uv",0.0172495589903928,0.0169520207307338,-0.00416756075496372,0.137677991373633,-0.0302703483206239,"Epilepsy",1,"AZ","Matched"
"112","Epilepsy: 1","vacc",0.0214171197453566,0.0209584378866225,-0.00416756075496372,0.137677991373633,-0.0302703483206239,"Epilepsy",1,"AZ","Matched"
"113","Diabetes type 2: 1","uv",0.069392788474594,0.064577463765192,-0.0139190246193314,0.265469828157485,-0.0524316631985544,"Diabetes type 2",1,"AZ","Matched"
"114","Diabetes type 2: 1","vacc",0.0833118130939253,0.0763709955587372,-0.0139190246193314,0.265469828157485,-0.0524316631985544,"Diabetes type 2",1,"AZ","Matched"
"115","Diabetes type 1: 1","uv",0.00320167916437931,0.00319143011415518,-0.00429801334024111,0.0729207830263606,-0.0589408555677109,"Diabetes type 1",1,"AZ","Matched"
"116","Diabetes type 1: 1","vacc",0.00749969250462042,0.00744345108019994,-0.00429801334024111,0.0729207830263606,-0.0589408555677109,"Diabetes type 1",1,"AZ","Matched"
"117","Dementia: 1","uv",0.0103723116783817,0.0102647322943914,0.00193123072163708,0.0965260738340876,0.0200073477033423,"Dementia",1,"AZ","Matched"
"118","Dementia: 1","vacc",0.00844108095674458,0.00836983356525603,0.00193123072163708,0.0965260738340876,0.0200073477033423,"Dementia",1,"AZ","Matched"
"119","Coronary heart disease: 1","uv",0.0591051378617597,0.0556117501498468,-0.00714028232069292,0.242351756308408,-0.0294624740066107,"Coronary heart disease",1,"AZ","Matched"
"120","Coronary heart disease: 1","vacc",0.0662454201824526,0.061856997421693,-0.00714028232069292,0.242351756308408,-0.0294624740066107,"Coronary heart disease",1,"AZ","Matched"
"121","COPD: 1","uv",0.0354687267880923,0.0342107144239766,-0.00980896949379605,0.196771903408175,-0.0498494415305255,"COPD",1,"AZ","Matched"
"122","COPD: 1","vacc",0.0452776962818883,0.0432276495177759,-0.00980896949379605,0.196771903408175,-0.0498494415305255,"COPD",1,"AZ","Matched"
"123","Congenital  heart disease: 1","uv",0.00841552289922085,0.00834470631700327,-0.00371497015298095,0.100816806356392,-0.0368487188519773,"Congenital  heart disease",1,"AZ","Matched"
"124","Congenital  heart disease: 1","vacc",0.0121304930522018,0.0119833505708014,-0.00371497015298095,0.100816806356392,-0.0368487188519773,"Congenital  heart disease",1,"AZ","Matched"
"125","Cirrhosis: 1","uv",0.00705242649795509,0.00700269350741043,-0.000305099311689564,0.0845756762301152,-0.00360741202777313,"Cirrhosis",1,"AZ","Matched"
"126","Cirrhosis: 1","vacc",0.00735752580964465,0.00730339651215212,-0.000305099311689564,0.0845756762301152,-0.00360741202777313,"Cirrhosis",1,"AZ","Matched"
"127","Cerebalpalsy: 1","uv",0.00105001019660003,0.0010489082336467,-0.00103030919392549,0.0395278446215501,-0.0260654028518362,"Cerebalpalsy",1,"AZ","Matched"
"128","Cerebalpalsy: 1","vacc",0.00208031939052552,0.00207599276720411,-0.00103030919392549,0.0395278446215501,-0.0260654028518362,"Cerebalpalsy",1,"AZ","Matched"
"129","Care housing category: 0","uv",0.997535244827555,0.00245868146353655,-0.000473356523720825,0.0471493133670038,-0.0100395210432076,"Care housing category",0,"AZ","Matched"
"130","Care housing category: 0","vacc",0.998008601351276,0.00198743403842331,-0.000473356523720825,0.0471493133670038,-0.0100395210432076,"Care housing category",0,"AZ","Matched"
"131","Care housing category: 1","uv",0.00140249840661485,0.00140053215054871,0.000202334622062887,0.0360503549237845,0.00561255561812499,"Care housing category",1,"AZ","Matched"
"132","Care housing category: 1","vacc",0.00120016378455196,0.00119872402971296,0.000202334622062887,0.0360503549237845,0.00561255561812499,"Care housing category",1,"AZ","Matched"
"133","Care housing category: 2","uv",0.00106225676583016,0.00106112894137736,0.000271021901657919,0.0304280969986849,0.00890696193290146,"Care housing category",2,"AZ","Matched"
"134","Care housing category: 2","vacc",0.000791234864172236,0.000790609232545388,0.000271021901657919,0.0304280969986849,0.00890696193290146,"Care housing category",2,"AZ","Matched"
"135","Blood cancer: 1","uv",0.00502748289873099,0.00500220997801392,-0.00239819773097695,0.0786535243944009,-0.0304906582310464,"Blood cancer",1,"AZ","Matched"
"136","Blood cancer: 1","vacc",0.00742568062970794,0.00737054382130732,-0.00239819773097695,0.0786535243944009,-0.0304906582310464,"Blood cancer",1,"AZ","Matched"
"137","Atrial fibrillation: 1","uv",0.0337675185841688,0.0326272906459192,-0.00244824892696093,0.183754584877806,-0.0133234712406713,"Atrial fibrillation",1,"AZ","Matched"
"138","Atrial fibrillation: 1","vacc",0.0362157675111297,0.0349042042813103,-0.00244824892696093,0.183754584877806,-0.0133234712406713,"Atrial fibrillation",1,"AZ","Matched"
"139","Asthma: 1","uv",0.150821824664271,0.128074670067711,0.0158348140145479,0.349885874137802,0.0452570829090155,"Asthma",1,"AZ","Matched"
"140","Asthma: 1","vacc",0.134987010649723,0.116765579774636,0.0158348140145479,0.349885874137802,0.0452570829090155,"Asthma",1,"AZ","Matched"
"141","Thrombosis or pulmonary embolus: 1","uv",0.00726765957415622,0.00721484752076773,-0.00604632386638044,0.100875115322123,-0.0599387058648981,"Thrombosis or pulmonary embolus",1,"PB","Crude"
"142","Thrombosis or pulmonary embolus: 1","vacc",0.0133139834405367,0.0131367302617357,-0.00604632386638044,0.100875115322123,-0.0599387058648981,"Thrombosis or pulmonary embolus",1,"PB","Crude"
"143","Stroke/TIA: 1","uv",0.00743975814047261,0.00738441512186583,-0.0171903596397011,0.125315415280675,-0.137176736008089,"Stroke/TIA",1,"PB","Crude"
"144","Stroke/TIA: 1","vacc",0.0246301177801737,0.0240234914920701,-0.0171903596397011,0.125315415280675,-0.137176736008089,"Stroke/TIA",1,"PB","Crude"
"145","Sickle cell disease: 1","uv",0.000310293561534418,0.000310197572759026,-0.000254761570628356,0.0209157094486067,-0.0121803934623564,"Sickle cell disease",1,"PB","Crude"
"146","Sickle cell disease: 1","vacc",0.000565055132162774,0.000564736230718047,-0.000254761570628356,0.0209157094486067,-0.0121803934623564,"Sickle cell disease",1,"PB","Crude"
"147","Severe mental illness: 1","uv",0.0816893867356284,0.0750163017650173,-0.0348055769628249,0.298278610715392,-0.116688142268556,"Severe mental illness",1,"PB","Crude"
"148","Severe mental illness: 1","vacc",0.116494963698453,0.102923957455592,-0.0348055769628249,0.298278610715392,-0.116688142268556,"Severe mental illness",1,"PB","Crude"
"149","Rheumatoid arthritis or SLE: 1","uv",0.00302508960721522,0.00301594129191921,-0.0060882179535914,0.0776086420697678,-0.0784476804544303,"Rheumatoid arthritis or SLE",1,"PB","Crude"
"150","Rheumatoid arthritis or SLE: 1","vacc",0.00911330756080663,0.00903026135590746,-0.0060882179535914,0.0776086420697678,-0.0784476804544303,"Rheumatoid arthritis or SLE",1,"PB","Crude"
"151","Respiratory cancer: 1","uv",0.00112337020366875,0.00112210930410362,-0.000694098540651664,0.0383162895868129,-0.0181149727214335,"Respiratory cancer",1,"PB","Crude"
"152","Respiratory cancer: 1","vacc",0.00181746874432041,0.0018141667912974,-0.000694098540651664,0.0383162895868129,-0.0181149727214335,"Respiratory cancer",1,"PB","Crude"
"153","Pulmonary rare: 1","uv",0.00128009014311085,0.00127845272122563,-0.00279759912986065,0.051669706884527,-0.0541438939476242,"Pulmonary rare",1,"PB","Crude"
"154","Pulmonary rare: 1","vacc",0.00407768927297151,0.00406106449784024,-0.00279759912986065,0.051669706884527,-0.0541438939476242,"Pulmonary rare",1,"PB","Crude"
"155","Pulmonary hypertension: 1","uv",0.000716925974079412,0.00071641266865316,-0.000486292995374814,0.0309692163556416,-0.0157024636913755,"Pulmonary hypertension",1,"PB","Crude"
"156","Pulmonary hypertension: 1","vacc",0.00120321896945423,0.00120177205471191,-0.000486292995374814,0.0309692163556416,-0.0157024636913755,"Pulmonary hypertension",1,"PB","Crude"
"157","Peripheral vascular disease: 1","uv",0.00305462739581285,0.00304529952686699,-0.00568288775545384,0.0765064586327355,-0.0742798432578639,"Peripheral vascular disease",1,"PB","Crude"
"158","Peripheral vascular disease: 1","vacc",0.00873751515126669,0.00866117689817794,-0.00568288775545384,0.0765064586327355,-0.0742798432578639,"Peripheral vascular disease",1,"PB","Crude"
"159","Parkinson's: 1","uv",0.000589093395075068,0.000588746920761433,-0.00155702289286118,0.0369476579552455,-0.0421413150123667,"Parkinson's",1,"PB","Crude"
"160","Parkinson's: 1","vacc",0.00214611628793624,0.00214151193599419,-0.00155702289286118,0.0369476579552455,-0.0421413150123667,"Parkinson's",1,"PB","Crude"
"161","Neurological disorder: 1","uv",0.00121395070035427,0.00121247817055969,-0.00200624861993975,0.0470229199449559,-0.0426653347407652,"Neurological disorder",1,"PB","Crude"
"162","Neurological disorder: 1","vacc",0.00322019932029402,0.00320983182973978,-0.00200624861993975,0.0470229199449559,-0.0426653347407652,"Neurological disorder",1,"PB","Crude"
"163","Learning disability or Down's: 0","uv",0.985708712890766,0.0140870595424831,-0.00137154406925144,0.115844489586936,-0.0118395279235286,"Learning disability or Down's",0,"PB","Crude"
"164","Learning disability or Down's: 0","vacc",0.987080256960017,0.0127528319928322,-0.00137154406925144,0.115844489586936,-0.0118395279235286,"Learning disability or Down's",0,"PB","Crude"
