"","label","vacc","weighted.mean","var","mean.diff","sd.pooled","smd","characteristic","levels","vacc_type","data"
"26","Learning disability or Down's: 1","vacc",0.010911913666576,0.0107928665731167,0.000335394214766204,0.104674963525409,0.00320414933495334,"Learning disability or Down's",1,"PB","Matched"
"27","Learning disability or Down's: 2","uv",0.000202502167406011,0.000202461587348963,-0.000265784094720389,0.0183102368197368,-0.0145156011545354,"Learning disability or Down's",2,"PB","Matched"
"28","Learning disability or Down's: 2","vacc",0.000468286262126399,0.000468067957440729,-0.000265784094720389,0.0183102368197368,-0.0145156011545354,"Learning disability or Down's",2,"PB","Matched"
"29","Kidney disease: 0","uv",0.961910607949476,0.0366386675493627,-0.000624381682835184,0.190656926157061,-0.00327489640906529,"Kidney disease",0,"PB","Matched"
"30","Kidney disease: 0","vacc",0.962534989632311,0.0360614594339552,-0.000624381682835184,0.190656926157061,-0.00327489640906529,"Kidney disease",0,"PB","Matched"
"31","Kidney disease: 3","uv",0.0360306200152299,0.0347324877014409,0.000995635656412884,0.185121707593977,0.00537827610469426,"Kidney disease",3,"PB","Matched"
"32","Kidney disease: 3","vacc",0.035034984358817,0.033807605543579,0.000995635656412884,0.185121707593977,0.00537827610469426,"Kidney disease",3,"PB","Matched"
"33","Kidney disease: 4","uv",0.00108844914980731,0.00108726672173986,-2.53127709257514e-05,0.033164668878344,-0.000763245097323441,"Kidney disease",4,"PB","Matched"
"34","Kidney disease: 4","vacc",0.00111376192073306,0.00111252380188054,-2.53127709257514e-05,0.033164668878344,-0.000763245097323441,"Kidney disease",4,"PB","Matched"
"35","Kidney disease: 5","uv",0.000970322885487134,0.0009693834037909,-0.000345941202651935,0.0337928817478151,-0.0102371027494363,"Kidney disease",5,"PB","Matched"
"36","Kidney disease: 5","vacc",0.00131626408813907,0.00131453430985273,-0.000345941202651935,0.0337928817478151,-0.0102371027494363,"Kidney disease",5,"PB","Matched"
"37","Heart failure: 1","uv",0.0108423035465301,0.0107247706232614,0.000565318550675114,0.102215851642378,0.00553063484373236,"Heart failure",1,"PB","Matched"
"38","Heart failure: 1","vacc",0.010276984995855,0.0101713900306919,0.000565318550675114,0.102215851642378,0.00553063484373236,"Heart failure",1,"PB","Matched"
"39","Fracture: 1","uv",0.0450356382720659,0.0430075202775646,0.00198072432494004,0.205193561691752,0.00965295552457705,"Fracture",1,"PB","Matched"
"40","Fracture: 1","vacc",0.0430549139471258,0.0412012752419288,0.00198072432494004,0.205193561691752,0.00965295552457705,"Fracture",1,"PB","Matched"
"41","Epilepsy: 1","uv",0.0113380119771594,0.0112094851068611,-0.00180775372361407,0.109960145091497,-0.016440081286814,"Epilepsy",1,"PB","Matched"
"42","Epilepsy: 1","vacc",0.0131457657007735,0.0129729819102251,-0.00180775372361407,0.109960145091497,-0.016440081286814,"Epilepsy",1,"PB","Matched"
"43","Diabetes type 2: 1","uv",0.0771364506010728,0.0711865687502744,0.00360074166418813,0.263926998342852,0.0136429455371997,"Diabetes type 2",1,"PB","Matched"
"44","Diabetes type 2: 1","vacc",0.0735357089368847,0.0681283521582607,0.00360074166418813,0.263926998342852,0.0136429455371997,"Diabetes type 2",1,"PB","Matched"
"45","Diabetes type 1: 1","uv",0.00451411081509232,0.00449374309774763,-0.00192587998793425,0.0737979468424845,-0.0260966608196414,"Diabetes type 1",1,"PB","Matched"
"46","Diabetes type 1: 1","vacc",0.00643999080302656,0.0063985308185847,-0.00192587998793425,0.0737979468424845,-0.0260966608196414,"Diabetes type 1",1,"PB","Matched"
"47","Dementia: 1","uv",0.0051237267148875,0.00509748489204036,-0.00096188529517855,0.0746527795446592,-0.0128847887653416,"Dementia",1,"PB","Matched"
"48","Dementia: 1","vacc",0.00608561201006605,0.00604859009544661,-0.00096188529517855,0.0746527795446592,-0.0128847887653416,"Dementia",1,"PB","Matched"
"49","Coronary heart disease: 1","uv",0.0566520907294086,0.0534427440768787,0.00218111709476891,0.229070665281538,0.00952159060649786,"Coronary heart disease",1,"PB","Matched"
"50","Coronary heart disease: 1","vacc",0.0544709736346397,0.0515039953081744,0.00218111709476891,0.229070665281538,0.00952159060649786,"Coronary heart disease",1,"PB","Matched"
"51","COPD: 1","uv",0.0332462152133972,0.0321409721854569,0.00178244095268832,0.176939031359739,0.0100737578305399,"COPD",1,"PB","Matched"
"52","COPD: 1","vacc",0.0314637742607089,0.0304738694515887,0.00178244095268832,0.176939031359739,0.0100737578305399,"COPD",1,"PB","Matched"
"53","Congenital  heart disease: 1","uv",0.00912736331631049,0.00904407363270195,-0.00176134697691686,0.099534523238807,-0.0176958397910941,"Congenital  heart disease",1,"PB","Matched"
"54","Congenital  heart disease: 1","vacc",0.0108887102932274,0.0107701690000513,-0.00176134697691686,0.099534523238807,-0.0176958397910941,"Congenital  heart disease",1,"PB","Matched"
"55","Cirrhosis: 1","uv",0.00631131755082066,0.00627149805071248,0.000221486745600324,0.078499221602204,0.00282151518294934,"Cirrhosis",1,"PB","Matched"
"56","Cirrhosis: 1","vacc",0.00608983080522034,0.00605275753359138,0.000221486745600324,0.078499221602204,0.00282151518294934,"Cirrhosis",1,"PB","Matched"
"57","Cerebalpalsy: 1","uv",0.000839540235704085,0.000838837177342009,-0.000392347949349145,0.0321652794892407,-0.0121978716050139,"Cerebalpalsy",1,"PB","Matched"
"58","Cerebalpalsy: 1","vacc",0.00123188818505323,0.00123037323189992,-0.000392347949349145,0.0321652794892407,-0.0121978716050139,"Cerebalpalsy",1,"PB","Matched"
"59","Care housing category: 0","uv",0.997234579776362,0.00275777849188851,0.00147025011127067,0.0590572468899692,0.0248953378068897,"Care housing category",0,"PB","Matched"
"60","Care housing category: 0","vacc",0.995764329665091,0.00421773832855703,0.00147025011127067,0.0590572468899692,0.0248953378068897,"Care housing category",0,"PB","Matched"
"61","Care housing category: 1","uv",0.00228025878089476,0.00227506399981898,-0.00160103276105377,0.0554134427423344,-0.0288924975930186,"Care housing category",1,"PB","Matched"
"62","Care housing category: 1","vacc",0.00388129154194853,0.00386623527329696,-0.00160103276105377,0.0554134427423344,-0.0288924975930186,"Care housing category",1,"PB","Matched"
"63","Care housing category: 2","uv",0.000485161442743567,0.000484927084018557,0.000130782649783048,0.0204839088056471,0.00638465299879648,"Care housing category",2,"PB","Matched"
"64","Care housing category: 2","vacc",0.000354378792960518,0.000354253955897577,0.000130782649783048,0.0204839088056471,0.00638465299879648,"Care housing category",2,"PB","Matched"
"65","Blood cancer: 1","uv",0.00503302261907022,0.00500770186565506,-0.000339613009920497,0.0719426283688392,-0.00472060887432903,"Blood cancer",1,"PB","Matched"
"66","Blood cancer: 1","vacc",0.00537263562899072,0.00534378168757875,-0.000339613009920497,0.0719426283688392,-0.00472060887432903,"Blood cancer",1,"PB","Matched"
"67","Atrial fibrillation: 1","uv",0.0255743362253174,0.0249203421188536,0.000255237106834658,0.157477675422851,0.00162078279444567,"Atrial fibrillation",1,"PB","Matched"
"68","Atrial fibrillation: 1","vacc",0.0253190991184828,0.0246780943943161,0.000255237106834658,0.157477675422851,0.00162078279444567,"Atrial fibrillation",1,"PB","Matched"
"69","Asthma: 1","uv",0.137074982755675,0.118285681370857,0.00171915902537395,0.343016437620956,0.00501188525336408,"Asthma",1,"PB","Matched"
"70","Asthma: 1","vacc",0.135355823730301,0.117034871585486,0.00171915902537395,0.343016437620956,0.00501188525336408,"Asthma",1,"PB","Matched"
"71","Thrombosis or pulmonary embolus: 1","uv",0.0268112917982803,0.0260924759392822,-0.00101671874664251,0.163012451839273,-0.00623706186350092,"Thrombosis or pulmonary embolus",1,"AZ","Matched"
"72","Thrombosis or pulmonary embolus: 1","vacc",0.0278280105449228,0.0270536429700202,-0.00101671874664251,0.163012451839273,-0.00623706186350092,"Thrombosis or pulmonary embolus",1,"AZ","Matched"
"73","Stroke/TIA: 1","uv",0.0404877988095682,0.0388485808930407,-0.00312479855058204,0.200697741363565,-0.0155696747225543,"Stroke/TIA",1,"AZ","Matched"
"74","Stroke/TIA: 1","vacc",0.0436125973601503,0.0417105858838324,-0.00312479855058204,0.200697741363565,-0.0155696747225543,"Stroke/TIA",1,"AZ","Matched"
"75","Sickle cell disease: 1","uv",0.00082219636130045,0.000821521283523563,-0.000314402460029608,0.0312796222160418,-0.0100513509357017,"Sickle cell disease",1,"AZ","Matched"
"76","Sickle cell disease: 1","vacc",0.00113659882133006,0.00113530824843302,-0.000314402460029608,0.0312796222160418,-0.0100513509357017,"Sickle cell disease",1,"AZ","Matched"
"77","Severe mental illness: 1","uv",0.168265256153184,0.139952218001565,0.0246048198575689,0.362611687945674,0.0678544588481526,"Severe mental illness",1,"AZ","Matched"
"78","Severe mental illness: 1","vacc",0.143660436295615,0.123022254468056,0.0246048198575689,0.362611687945674,0.0678544588481526,"Severe mental illness",1,"AZ","Matched"
"79","Rheumatoid arthritis or SLE: 1","uv",0.0146977495343338,0.0144817420711373,-0.00353533125918185,0.127244642075751,-0.0277837337707092,"Rheumatoid arthritis or SLE",1,"AZ","Matched"
"80","Rheumatoid arthritis or SLE: 1","vacc",0.0182330807935156,0.0179006558028347,-0.00353533125918185,0.127244642075751,-0.0277837337707092,"Rheumatoid arthritis or SLE",1,"AZ","Matched"
"81","Respiratory cancer: 1","uv",0.00359187846422315,0.0035789809209812,-0.000265771863694093,0.0609169686083183,-0.00436285438631958,"Respiratory cancer",1,"AZ","Matched"
"82","Respiratory cancer: 1","vacc",0.00385765032791724,0.00384277320787248,-0.000265771863694093,0.0609169686083183,-0.00436285438631958,"Respiratory cancer",1,"AZ","Matched"
"83","Pulmonary rare: 1","uv",0.00695191338777698,0.00690359209562426,-0.0024598034192964,0.0900742444694456,-0.0273086211689602,"Pulmonary rare",1,"AZ","Matched"
"84","Pulmonary rare: 1","vacc",0.00941171680707338,0.00932314693785865,-0.0024598034192964,0.0900742444694456,-0.0273086211689602,"Pulmonary rare",1,"AZ","Matched"
"85","Pulmonary hypertension: 1","uv",0.00308973928345644,0.00308019627810854,-0.000490829739758453,0.0576539194751562,-0.00851338025630604,"Pulmonary hypertension",1,"AZ","Matched"
"86","Pulmonary hypertension: 1","vacc",0.00358056902321489,0.00356775258358705,-0.000490829739758453,0.0576539194751562,-0.00851338025630604,"Pulmonary hypertension",1,"AZ","Matched"
"87","Peripheral vascular disease: 1","uv",0.0152722691375533,0.0150390439415103,-4.52377640330383e-06,0.122642719855663,-3.68858127790041e-05,"Peripheral vascular disease",1,"AZ","Matched"
"88","Peripheral vascular disease: 1","vacc",0.0152767929139566,0.0150434295256788,-4.52377640330383e-06,0.122642719855663,-3.68858127790041e-05,"Peripheral vascular disease",1,"AZ","Matched"
"89","Parkinson's: 1","uv",0.00317908386742168,0.0031689808771684,-0.000125534795191678,0.0568448887774423,-0.00220837436560337,"Parkinson's",1,"AZ","Matched"
"90","Parkinson's: 1","vacc",0.00330461866261336,0.00329370188307117,-0.000125534795191678,0.0568448887774423,-0.00220837436560337,"Parkinson's",1,"AZ","Matched"
"91","Neurological disorder: 1","uv",0.00484722641613993,0.00482373626757728,-0.00310783438906965,0.0797355723802634,-0.0389767615167822,"Neurological disorder",1,"AZ","Matched"
"92","Neurological disorder: 1","vacc",0.00795506080520958,0.00789178673803917,-0.00310783438906965,0.0797355723802634,-0.0389767615167822,"Neurological disorder",1,"AZ","Matched"
"93","Learning disability or Down's: 0","uv",0.980672165316885,0.0189542909258943,0.000235236372971737,0.138084521081758,0.0017035680113085,"Learning disability or Down's",0,"AZ","Matched"
"94","Learning disability or Down's: 0","vacc",0.980436928943913,0.0191803789988625,0.000235236372971737,0.138084521081758,0.0017035680113085,"Learning disability or Down's",0,"AZ","Matched"
"95","Learning disability or Down's: 1","uv",0.0191186100244623,0.0187531099841988,0.000420711205507247,0.136200987760583,0.0030888998121422,"Learning disability or Down's",1,"AZ","Matched"
"96","Learning disability or Down's: 1","vacc",0.0186978988189551,0.0183483081497183,0.000420711205507247,0.136200987760583,0.0030888998121422,"Learning disability or Down's",1,"AZ","Matched"
"97","Learning disability or Down's: 2","uv",0.000209224658652797,0.000209181120266392,-0.000655947578479039,0.0231690074455517,-0.0283114233538294,"Learning disability or Down's",2,"AZ","Matched"
"98","Learning disability or Down's: 2","vacc",0.000865172237131835,0.000864424691757664,-0.000655947578479039,0.0231690074455517,-0.0283114233538294,"Learning disability or Down's",2,"AZ","Matched"
"99","Kidney disease: 0","uv",0.943970767356882,0.0528900175487926,0.00387122165712717,0.233669072738495,0.0165671118208252,"Kidney disease",0,"AZ","Matched"
"100","Kidney disease: 0","vacc",0.940099545699755,0.0563124535601432,0.00387122165712717,0.233669072738495,0.0165671118208252,"Kidney disease",0,"AZ","Matched"
"101","Kidney disease: 3","uv",0.0529836001795939,0.0501763950386336,-0.00267355185435249,0.226644973407053,-0.011796210673293,"Kidney disease",3,"AZ","Matched"
"102","Kidney disease: 3","vacc",0.0556571520339464,0.0525594929027336,-0.00267355185435249,0.226644973407053,-0.011796210673293,"Kidney disease",3,"AZ","Matched"
"103","Kidney disease: 4","uv",0.00202099710817593,0.00201691495984289,-0.000300831130819697,0.0465475828168481,-0.0064628733140319,"Kidney disease",4,"AZ","Matched"
"104","Kidney disease: 4","vacc",0.00232182823899563,0.00231643997233977,-0.000300831130819697,0.0465475828168481,-0.0064628733140319,"Kidney disease",4,"AZ","Matched"
"105","Kidney disease: 5","uv",0.00102463535534829,0.00102358663533995,-0.000896838671954961,0.0383495160929986,-0.0233859188674012,"Kidney disease",5,"AZ","Matched"
"106","Kidney disease: 5","vacc",0.00192147402730325,0.00191778413379437,-0.000896838671954961,0.0383495160929986,-0.0233859188674012,"Kidney disease",5,"AZ","Matched"
"107","Heart failure: 1","uv",0.0166090450647296,0.0163332031586613,-0.00139106124401589,0.130401927959689,-0.0106674898583241,"Heart failure",1,"AZ","Matched"
"108","Heart failure: 1","vacc",0.0180001063087455,0.0176761224725467,-0.00139106124401589,0.130401927959689,-0.0106674898583241,"Heart failure",1,"AZ","Matched"
"109","Fracture: 1","uv",0.0588090932429483,0.055350646393453,0.00722220902787438,0.228337884852957,0.031629482039414,"Fracture",1,"AZ","Matched"
"110","Fracture: 1","vacc",0.0515868842150739,0.0489257329247912,0.00722220902787438,0.228337884852957,0.031629482039414,"Fracture",1,"AZ","Matched"
"111","Epilepsy: 1","uv",0.0238369088131081,0.0232687369073794,-5.54162609404697e-05,0.152627397867127,-0.000363082000446037,"Epilepsy",1,"AZ","Matched"
"112","Epilepsy: 1","vacc",0.0238923250740486,0.0233215082520011,-5.54162609404697e-05,0.152627397867127,-0.000363082000446037,"Epilepsy",1,"AZ","Matched"
"113","Diabetes type 2: 1","uv",0.0806159573950738,0.0741171086307469,-0.0143505496953802,0.282900225745774,-0.050726540275992,"Diabetes type 2",1,"AZ","Matched"
"114","Diabetes type 2: 1","vacc",0.094966507090454,0.0859479668232724,-0.0143505496953802,0.282900225745774,-0.050726540275992,"Diabetes type 2",1,"AZ","Matched"
"115","Diabetes type 1: 1","uv",0.00565358956002882,0.00562163284295987,-0.00388705487453872,0.086808018260163,-0.0447776017981339,"Diabetes type 1",1,"AZ","Matched"
"116","Diabetes type 1: 1","vacc",0.00954064443456753,0.00944963122555373,-0.00388705487453872,0.086808018260163,-0.0447776017981339,"Diabetes type 1",1,"AZ","Matched"
"117","Dementia: 1","uv",0.00977361891933767,0.00967810623785713,0.0010992776660028,0.0955960590718569,0.0114991943880919,"Dementia",1,"AZ","Matched"
"118","Dementia: 1","vacc",0.00867434125333487,0.00859910678228278,0.0010992776660028,0.0955960590718569,0.0114991943880919,"Dementia",1,"AZ","Matched"
"119","Coronary heart disease: 1","uv",0.0661285634634937,0.0617556464003731,-0.00743030274242636,0.254856511472518,-0.0291548475630279,"Coronary heart disease",1,"AZ","Matched"
"120","Coronary heart disease: 1","vacc",0.07355886620592,0.0681480364795107,-0.00743030274242636,0.254856511472518,-0.0291548475630279,"Coronary heart disease",1,"AZ","Matched"
"121","COPD: 1","uv",0.0417861226373164,0.0400400878747226,-0.00970350038508647,0.210806291239136,-0.0460304117493292,"COPD",1,"AZ","Matched"
"122","COPD: 1","vacc",0.0514896230224029,0.0488384969772766,-0.00970350038508647,0.210806291239136,-0.0460304117493292,"COPD",1,"AZ","Matched"
"123","Congenital  heart disease: 1","uv",0.0111771205484627,0.011052205024039,-0.00318021481152251,0.112257345661122,-0.0283296811695765,"Congenital  heart disease",1,"AZ","Matched"
"124","Congenital  heart disease: 1","vacc",0.0143573353599852,0.014151218285722,-0.00318021481152251,0.112257345661122,-0.0283296811695765,"Congenital  heart disease",1,"AZ","Matched"
"125","Cirrhosis: 1","uv",0.00749137372387095,0.00743526145240159,-0.000508924845371668,0.0876685924940308,-0.0058050988488987,"Cirrhosis",1,"AZ","Matched"
"126","Cirrhosis: 1","vacc",0.00800029856924262,0.00793630276736729,-0.000508924845371668,0.0876685924940308,-0.0058050988488987,"Cirrhosis",1,"AZ","Matched"
"127","Cerebalpalsy: 1","uv",0.00168171387792816,0.00167888761511652,-0.00101898063484416,0.0467562371406958,-0.0217934696450853,"Cerebalpalsy",1,"AZ","Matched"
"128","Cerebalpalsy: 1","vacc",0.00270069451277232,0.00269340380799743,-0.00101898063484416,0.0467562371406958,-0.0217934696450853,"Cerebalpalsy",1,"AZ","Matched"
"129","Care housing category: 0","uv",0.997724540469138,0.00227028438232177,-0.000282736025206454,0.0461467181401199,-0.00612689345205338,"Care housing category",0,"AZ","Matched"
"130","Care housing category: 0","vacc",0.998007276494345,0.00198875480788557,-0.000282736025206454,0.0461467181401199,-0.00612689345205338,"Care housing category",0,"AZ","Matched"
"131","Care housing category: 2","uv",0.000998623641029295,0.000997627520111126,0.000308747739525479,0.0290433148290792,0.0106305957616225,"Care housing category",2,"AZ","Matched"
"132","Care housing category: 2","vacc",0.000689875901503816,0.0006894007524109,0.000308747739525479,0.0290433148290792,0.0106305957616225,"Care housing category",2,"AZ","Matched"
"133","Care housing category: 1","uv",0.00127683588983247,0.00127520702214034,-2.60117143189964e-05,0.0358912154011758,-0.000724737628086683,"Care housing category",1,"AZ","Matched"
"134","Care housing category: 1","vacc",0.00130284760415147,0.00130115166380685,-2.60117143189964e-05,0.0358912154011758,-0.000724737628086683,"Care housing category",1,"AZ","Matched"
"135","Blood cancer: 1","uv",0.0060279320574022,0.00599160286864017,-0.00278551532033426,0.0858119550863799,-0.0324606905591454,"Blood cancer",1,"AZ","Matched"
"136","Blood cancer: 1","vacc",0.00881344737773646,0.00873578040285359,-0.00278551532033426,0.0858119550863799,-0.0324606905591454,"Blood cancer",1,"AZ","Matched"
"137","Atrial fibrillation: 1","uv",0.0370044909790244,0.0356351989279989,-0.00271539678608305,0.192064390694263,-0.0141379501752907,"Atrial fibrillation",1,"AZ","Matched"
"138","Atrial fibrillation: 1","vacc",0.0397198877651074,0.0381422614175184,-0.00271539678608305,0.192064390694263,-0.0141379501752907,"Atrial fibrillation",1,"AZ","Matched"
"139","Asthma: 1","uv",0.146763746908282,0.125224291122374,0.00932011033490648,0.349125556596048,0.0266955831757977,"Asthma",1,"AZ","Matched"
"140","Asthma: 1","vacc",0.137443636573375,0.118553017414626,0.00932011033490648,0.349125556596048,0.0266955831757977,"Asthma",1,"AZ","Matched"
"141","Thrombosis or pulmonary embolus: 1","uv",0.00185844819575654,0.00185499755812815,-0.0190063404472331,0.10555678555466,-0.180057969247188,"Thrombosis or pulmonary embolus",1,"PB","Crude"
"142","Thrombosis or pulmonary embolus: 1","vacc",0.0208647886429896,0.020429472395137,-0.0190063404472331,0.10555678555466,-0.180057969247188,"Thrombosis or pulmonary embolus",1,"PB","Crude"
"143","Stroke/TIA: 1","uv",0.00225422883003803,0.00224915115271203,-0.0371244182855951,0.141557697244357,-0.262256443897296,"Stroke/TIA",1,"PB","Crude"
"144","Stroke/TIA: 1","vacc",0.0393786471156331,0.0378280121455381,-0.0371244182855951,0.141557697244357,-0.262256443897296,"Stroke/TIA",1,"PB","Crude"
"145","Sickle cell disease: 1","uv",0.000115292619551563,0.000115279525534006,-0.00074618613139493,0.0220909156272557,-0.033777963031749,"Sickle cell disease",1,"PB","Crude"
"146","Sickle cell disease: 1","vacc",0.000861478750946493,0.000860737580967053,-0.00074618613139493,0.0220909156272557,-0.033777963031749,"Sickle cell disease",1,"PB","Crude"
"147","Severe mental illness: 1","uv",0.0801352537298023,0.073713721685807,-0.0603016520198883,0.311791789318636,-0.193403592030651,"Severe mental illness",1,"PB","Crude"
"148","Severe mental illness: 1","vacc",0.140436905749691,0.120714518087226,-0.0603016520198883,0.311791789318636,-0.193403592030651,"Severe mental illness",1,"PB","Crude"
"149","Rheumatoid arthritis or SLE: 1","uv",0.000824256190525356,0.000823578209454344,-0.0137506040458825,0.0871379027031238,-0.157802788675445,"Rheumatoid arthritis or SLE",1,"PB","Crude"
"150","Rheumatoid arthritis or SLE: 1","vacc",0.0145748602364079,0.0143624499655438,-0.0137506040458825,0.0871379027031238,-0.157802788675445,"Rheumatoid arthritis or SLE",1,"PB","Crude"
"151","Respiratory cancer: 1","uv",0.000278767229363482,0.00027868999776294,-0.00255164387736467,0.0393769798025042,-0.064800395819143,"Respiratory cancer",1,"PB","Crude"
"152","Respiratory cancer: 1","vacc",0.00283041110672815,0.0028224030789707,-0.00255164387736467,0.0393769798025042,-0.064800395819143,"Respiratory cancer",1,"PB","Crude"
"153","Pulmonary rare: 1","uv",0.000289091941562129,0.000289008864736136,-0.00628421763309407,0.0583914267798632,-0.107622265453209,"Pulmonary rare",1,"PB","Crude"
"154","Pulmonary rare: 1","vacc",0.0065733095746562,0.00653010857804011,-0.00628421763309407,0.0583914267798632,-0.107622265453209,"Pulmonary rare",1,"PB","Crude"
"155","Pulmonary hypertension: 1","uv",0.000135942043948858,0.000135923797605675,-0.0017717799795287,0.031937505977389,-0.0554764664712105,"Pulmonary hypertension",1,"PB","Crude"
"156","Pulmonary hypertension: 1","vacc",0.00190772202347756,0.00190408477850584,-0.0017717799795287,0.031937505977389,-0.0554764664712105,"Pulmonary hypertension",1,"PB","Crude"
"157","Peripheral vascular disease: 1","uv",0.000936107239344037,0.000935232551921842,-0.0129416353236006,0.0854997043516973,-0.151364679231709,"Peripheral vascular disease",1,"PB","Crude"
"158","Peripheral vascular disease: 1","vacc",0.0138777425629446,0.0136851663365334,-0.0129416353236006,0.0854997043516973,-0.151364679231709,"Peripheral vascular disease",1,"PB","Crude"
"159","Parkinson's: 1","uv",0.000251234663500422,0.000251171976854286,-0.00314253820535984,0.0426229456118156,-0.0737287899804066,"Parkinson's",1,"PB","Crude"
"160","Parkinson's: 1","vacc",0.00339377286886026,0.00338225900840129,-0.00314253820535984,0.0426229456118156,-0.0737287899804066,"Parkinson's",1,"PB","Crude"
"161","Neurological disorder: 1","uv",0.000265000946431952,0.000264931176817591,-0.00490047098523011,0.0519794518683658,-0.0942770808287899,"Neurological disorder",1,"PB","Crude"
"162","Neurological disorder: 1","vacc",0.00516547193166206,0.00513879565625392,-0.00490047098523011,0.0519794518683658,-0.0942770808287899,"Neurological disorder",1,"PB","Crude"
"163","Learning disability or Down's: 0","uv",0.985311376112058,0.0144728931210609,-0.00294077418424576,0.114198826640378,-0.0257513520126306,"Learning disability or Down's",0,"PB","Crude"
