"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"60",0.431882061922773,0.289924845487517,0.643346433787084,60,"0.43 (0.29, 0.64)",2,4
"61",0.451477097499905,0.301266813501915,0.676581556387201,61,"0.45 (0.3, 0.68)",3,5
"62",0.472590417950184,0.311223753959172,0.717624218258187,62,"0.47 (0.31, 0.72)",1,0
"63",0.494437582724146,0.320541542870977,0.762673446382266,63,"0.49 (0.32, 0.76)",2,2
"64",0.516361176994038,0.330547506003271,0.806627974086212,64,"0.52 (0.33, 0.81)",2,1
"65",0.538270506646573,0.342067284422124,0.847012127497155,65,"0.54 (0.34, 0.85)",1,5
"66",0.560241807190584,0.355284445393752,0.883435474289668,66,"0.56 (0.36, 0.88)",2,1
"67",0.582446952217507,0.370037601918299,0.916783727893591,67,"0.58 (0.37, 0.92)",1,2
"68",0.605011728368602,0.385865515407924,0.948618564881596,68,"0.61 (0.39, 0.95)",1,2
"69",0.628037026457143,0.40212070221024,0.980875902268047,69,"0.63 (0.4, 0.98)",0,2
"70",0.65178999791504,0.418200573895983,1.01585274602649,70,"0.65 (0.42, 1.02)",1,3
"71",0.676396884040791,0.433549390980253,1.05527248857542,71,"0.68 (0.43, 1.06)",0,1
"72",0.70203832473581,0.448052302413193,1.10000061765858,72,"0.7 (0.45, 1.1)",1,2
"73",0.728626991442658,0.461546356815244,1.15025779061949,73,"0.73 (0.46, 1.15)",1,2
"74",0.756259868699099,0.47402524237677,1.20653698975421,74,"0.76 (0.47, 1.21)",1,0
"75",0.784982582187799,0.485485144643712,1.26924100796213,75,"0.78 (0.49, 1.27)",1,0
"76",0.814971098740763,0.496030841402892,1.33898507178359,76,"0.81 (0.5, 1.34)",0,0
"77",0.846782570628225,0.506010768632616,1.41704636811859,77,"0.85 (0.51, 1.42)",0,2
"78",0.881369398947536,0.515993160322238,1.50546960141104,78,"0.88 (0.52, 1.51)",0,0
"79",0.917240430103374,0.525104583313411,1.60221417476006,79,"0.92 (0.53, 1.6)",2,0
"80",0.954289376293416,0.533325905790709,1.70752668081315,80,"0.95 (0.53, 1.71)",1,0
"81",0.992788799166906,0.540852833962168,1.82236190301669,81,"0.99 (0.54, 1.82)",0,0
"82",1.03120289513702,0.546906433057856,1.94435345182067,82,"1.03 (0.55, 1.94)",0,1
"83",1.07090329672444,0.552295213892637,2.07648707084074,83,"1.07 (0.55, 2.08)",0,0
"84",1.11305394679083,0.557641185813718,2.22165994905637,84,"1.11 (0.56, 2.22)",1,0
"85",1.17831114465695,0.572972899422864,2.42318119237626,85,"1.18 (0.57, 2.42)",1,0
"86",1.22974009020213,0.579944303460106,2.60759641991097,86,"1.23 (0.58, 2.61)",0,1
"87",1.2781957052784,0.584214135747425,2.79655037600543,87,"1.28 (0.58, 2.8)",1,0
"88",1.32893756290256,0.588326181523211,3.00186376462274,88,"1.33 (0.59, 3)",0,0
"89",1.38030984543907,0.591556075127905,3.2207517588321,89,"1.38 (0.59, 3.22)",0,0
"90",1.43469520995845,0.594945722816458,3.4597279491876,90,"1.43 (0.59, 3.46)",0,0
"91",1.49057120441778,0.597838452014381,3.71639279466423,91,"1.49 (0.6, 3.72)",0,0
"92",1.55174471911369,0.60172686711846,4.00166887150674,92,"1.55 (0.6, 4)",0,0
"93",1.61447358466547,0.605075723288591,4.3077665410473,93,"1.61 (0.61, 4.31)",0,0
"94",1.67887789169003,0.607944777780559,4.63632730837104,94,"1.68 (0.61, 4.64)",0,0
"95",1.745826692148,0.61064959014212,4.99125994386909,95,"1.75 (0.61, 4.99)",0,0
"96",1.81883017053594,0.614356161313131,5.38473185030152,96,"1.82 (0.61, 5.38)",0,0
"97",1.89087976030045,0.616638288884815,5.79825536682133,97,"1.89 (0.62, 5.8)",0,0
"98",1.96584066086092,0.618819182285983,6.24500599612658,98,"1.97 (0.62, 6.25)",0,0
"99",2.04684179828036,0.621823256539684,6.73754367197783,99,"2.05 (0.62, 6.74)",0,0
"100",2.13118185162604,0.624735042145311,7.27017980150978,100,"2.13 (0.62, 7.27)",0,0
"101",2.21760227329308,0.627167372616614,7.8412239814026,101,"2.22 (0.63, 7.84)",0,0
"102",2.31090788868503,0.630440774493105,8.47073267791169,102,"2.31 (0.63, 8.47)",0,0
"103",2.40522895748051,0.632881535406765,9.1409308286812,103,"2.41 (0.63, 9.14)",0,0
"104",2.50116676300081,0.634687613030124,9.85655785288351,104,"2.5 (0.63, 9.86)",0,0
"105",2.60633871397228,0.637750376877239,10.6515052569828,105,"2.61 (0.64, 10.65)",0,0
"106",2.71358058537132,0.64020624162341,11.5017928826061,106,"2.71 (0.64, 11.5)",0,0
"107",2.82599103519551,0.64278158687069,12.4244774494637,107,"2.83 (0.64, 12.42)",0,0
"108",2.94482717172034,0.64569750396472,13.4304484964777,108,"2.94 (0.65, 13.43)",0,0
"109",3.07304470379803,0.64949939466639,14.539819173183,109,"3.07 (0.65, 14.54)",0,0
"110",3.19902543012907,0.651680265434067,15.7036575225982,110,"3.2 (0.65, 15.7)",0,0
"111",3.32462752797366,0.652733022002039,16.9336433536922,111,"3.32 (0.65, 16.93)",0,0
"112",3.46129778780386,0.6549046137372,18.2936295218458,112,"3.46 (0.65, 18.29)",0,0
"113",3.61290230789053,0.658740691246161,19.8151765327686,113,"3.61 (0.66, 19.82)",0,0
"114",3.76827477147897,0.662055591069506,21.4481909750598,114,"3.77 (0.66, 21.45)",0,0
"115",3.92534236132831,0.664506286681717,23.1876100534453,115,"3.93 (0.66, 23.19)",0,0
"116",4.09227095380109,0.667472074657808,25.0897111581927,116,"4.09 (0.67, 25.09)",0,0
"117",4.25317258776898,0.668355854898061,27.0656371583796,117,"4.25 (0.67, 27.07)",0,0
"118",4.40681478756278,0.667153387460472,29.1087730901054,118,"4.41 (0.67, 29.11)",0,0
"119",4.57669972213676,0.667483806687411,31.3808067502917,119,"4.58 (0.67, 31.38)",0,0
"120",4.75215394620706,0.667649569024821,33.8245813015897,120,"4.75 (0.67, 33.82)",0,0
"121",4.90621793328495,0.663984580344225,36.2523093479187,121,"4.91 (0.66, 36.25)",0,0
"122",5.07028857386213,0.660969120577551,38.8941410754159,122,"5.07 (0.66, 38.89)",0,0
"123",5.19829475484487,0.652727377712506,41.3990117174916,123,"5.2 (0.65, 41.4)",0,0
"124",5.37343297771993,0.649876888728506,44.4296180812647,124,"5.37 (0.65, 44.43)",0,0
"125",5.56927042888141,0.648742759263137,47.8105885069804,125,"5.57 (0.65, 47.81)",0,0
"126",5.78083788664931,0.648555712146246,51.526932915494,126,"5.78 (0.65, 51.53)",0,0
"127",5.99915546966198,0.648211690028747,55.5217792316876,127,"6 (0.65, 55.52)",0,0
"128",6.16374573312014,0.641401931586502,59.2323776895783,128,"6.16 (0.64, 59.23)",0,0
"129",6.35991570209087,0.637360050265767,63.4626028425153,129,"6.36 (0.64, 63.46)",0,0
"130",6.52249442335523,0.629484115439236,67.5838078503616,130,"6.52 (0.63, 67.58)",0,0
"131",6.63970583342143,0.617088736570446,71.4414166743388,131,"6.64 (0.62, 71.44)",0,0
"132",6.8518323396443,0.613230622446241,76.557831086968,132,"6.85 (0.61, 76.56)",0,0
"133",7.1026587212261,0.612135289014243,82.4127636742658,133,"7.1 (0.61, 82.41)",0,0
"134",7.24551256458696,0.601307182555878,87.3055467264589,134,"7.25 (0.6, 87.31)",0,0
"135",7.41059027325899,0.592205882014751,92.732696290161,135,"7.41 (0.59, 92.73)",0,0
"136",7.61679763412385,0.586107337957979,98.9846098861743,136,"7.62 (0.59, 98.98)",0,0
"137",7.83635410783525,0.580625561163572,105.762559919553,137,"7.84 (0.58, 105.76)",0,0
"138",8.08509850718344,0.576816429948475,113.326899992601,138,"8.09 (0.58, 113.33)",0,0
"139",8.39027003971493,0.57635704708323,122.140662104496,139,"8.39 (0.58, 122.14)",0,0
"140",8.70860336059303,0.575998008823131,131.666726847002,140,"8.71 (0.58, 131.67)",0,0
"141",9.01310455547764,0.573980837691951,141.530950849565,141,"9.01 (0.57, 141.53)",0,0
"142",9.35248203327906,0.573448402689314,152.531456662191,142,"9.35 (0.57, 152.53)",0,0
