"","label","vacc","weighted.mean","var","mean.diff","sd.pooled","smd","characteristic","levels","vacc_type","data"
"26","No. risk groups: 0","vacc",0.603202729365572,0.239349533253859,-0.00235134956495819,0.489478737905591,-0.00480378284666516,"No. risk groups","0","PB","Matched"
"27","No. risk groups: 1","uv",0.260091325742074,0.192444098650502,-0.00592337581794478,0.440281304025771,-0.0134536165033209,"No. risk groups","1","PB","Matched"
"28","No. risk groups: 1","vacc",0.266014701560019,0.195251154698766,-0.00592337581794478,0.440281304025771,-0.0134536165033209,"No. risk groups","1","PB","Matched"
"29","No. risk groups: 2","uv",0.0873669806955888,0.0797341035113283,0.0019955532492079,0.280906888613897,0.00710396693742446,"No. risk groups","2","PB","Matched"
"30","No. risk groups: 2","vacc",0.0853714274463809,0.0780832566301527,0.0019955532492079,0.280906888613897,0.00710396693742446,"No. risk groups","2","PB","Matched"
"31","No. risk groups: 3","uv",0.0318683806767443,0.0308528303787218,0.00313185136433121,0.171411217290202,0.018270982575364,"No. risk groups","3","PB","Matched"
"32","No. risk groups: 3","vacc",0.0287365293124131,0.027910780447096,0.00313185136433121,0.171411217290202,0.018270982575364,"No. risk groups","3","PB","Matched"
"33","No. risk groups: 5+","uv",0.00728327715126687,0.00723024119319252,0.00125724073628743,0.0813018232165508,0.0154638689090491,"No. risk groups","5+","PB","Matched"
"34","No. risk groups: 5+","vacc",0.00602603641497945,0.00598973172347803,0.00125724073628743,0.0813018232165508,0.0154638689090491,"No. risk groups","5+","PB","Matched"
"35","No. risk groups: 4","uv",0.0125386559337122,0.0123814554534219,0.0018900800330764,0.107043575242021,0.0176571086008946,"No. risk groups","4","PB","Matched"
"36","No. risk groups: 4","vacc",0.0106485759006358,0.0105351985477666,0.0018900800330764,0.107043575242021,0.0176571086008946,"No. risk groups","4","PB","Matched"
"37","No. previous tests: 0","uv",0.772110350297645,0.175956204707106,0.00704842345668077,0.421721846967015,0.0167134415904046,"No. previous tests","0","PB","Matched"
"38","No. previous tests: 0","vacc",0.765061926840965,0.179742427711436,0.00704842345668077,0.421721846967015,0.0167134415904046,"No. previous tests","0","PB","Matched"
"39","No. previous tests: 4-9","uv",0.0157942625383044,0.0155448256698143,-0.000343139529814466,0.125343197502458,-0.00273759993882186,"No. previous tests","4-9","PB","Matched"
"40","No. previous tests: 4-9","vacc",0.0161374020681188,0.0158770086504663,-0.000343139529814466,0.125343197502458,-0.00273759993882186,"No. previous tests","4-9","PB","Matched"
"41","No. previous tests: 10+","uv",0.0209188545327466,0.0204812848607461,-0.00206586872662889,0.146522595864037,-0.014099318364151,"No. previous tests","10+","PB","Matched"
"42","No. previous tests: 10+","vacc",0.0229847232593755,0.0224564573367258,-0.00206586872662889,0.146522595864037,-0.014099318364151,"No. previous tests","10+","PB","Matched"
"43","No. previous tests: 1","uv",0.147046539001886,0.125424030753553,-0.0034553025604678,0.355861804498285,-0.00970967526379881,"No. previous tests","1","PB","Matched"
"44","No. previous tests: 1","vacc",0.150501841562354,0.127851217047998,-0.0034553025604678,0.355861804498285,-0.00970967526379881,"No. previous tests","1","PB","Matched"
"45","No. previous tests: 3","uv",0.010223870417013,0.0101193571216712,-5.90650010336372e-05,0.100738691899506,-0.000586318919969287,"No. previous tests","3","PB","Matched"
"46","No. previous tests: 3","vacc",0.0102829354180466,0.010177210969576,-5.90650010336372e-05,0.100738691899506,-0.000586318919969287,"No. previous tests","3","PB","Matched"
"47","No. previous tests: 2","uv",0.0339061232124048,0.0327565440867619,-0.00112504763873595,0.182428862224805,-0.00616704848682096,"No. previous tests","2","PB","Matched"
"48","No. previous tests: 2","vacc",0.0350311708511407,0.0338040354585116,-0.00112504763873595,0.182428862224805,-0.00616704848682096,"No. previous tests","2","PB","Matched"
"49","Deprivation status: 3","uv",0.202599985093119,0.161553458329874,0.00478004615507938,0.400150529294915,0.0119456199733187,"Deprivation status","3","PB","Matched"
"50","Deprivation status: 3","vacc",0.197819938938039,0.158687433860128,0.00478004615507938,0.400150529294915,0.0119456199733187,"Deprivation status","3","PB","Matched"
"51","Deprivation status: 4","uv",0.210002798556001,0.165901856464615,-0.00264808087967475,0.408247825980094,-0.00648645433277547,"Deprivation status","4","PB","Matched"
"52","Deprivation status: 4","vacc",0.212650879435676,0.167430718370331,-0.00264808087967475,0.408247825980094,-0.00648645433277547,"Deprivation status","4","PB","Matched"
"53","Deprivation status: 5-Low","uv",0.19837121228102,0.159020298052048,-0.00534960152218944,0.40077373292658,-0.0133481839818316,"Deprivation status","5-Low","PB","Matched"
"54","Deprivation status: 5-Low","vacc",0.203720813803209,0.162218871955763,-0.00534960152218944,0.40077373292658,-0.0133481839818316,"Deprivation status","5-Low","PB","Matched"
"55","Deprivation status: 2","uv",0.196164712599549,0.157684339883504,-0.000324857505685033,0.39721907108057,-0.000817829579031317,"Deprivation status","2","PB","Matched"
"56","Deprivation status: 2","vacc",0.196489570105234,0.157881640976718,-0.000324857505685033,0.39721907108057,-0.000817829579031317,"Deprivation status","2","PB","Matched"
"57","Deprivation status: 1 - High","uv",0.187047607797143,0.152061014059609,0.00354249375246984,0.388517832237083,0.00911796952040062,"Deprivation status","1 - High","PB","Matched"
"58","Deprivation status: 1 - High","vacc",0.183505114044673,0.149831197872795,0.00354249375246984,0.388517832237083,0.00911796952040062,"Deprivation status","1 - High","PB","Matched"
"59","Deprivation status: NA","uv",0.00581368367316804,0.00577989288354048,0,0.0760256067620672,0,"Deprivation status","NA","PB","Matched"
"60","Deprivation status: NA","vacc",0.00581368367316804,0.00577989288354048,0,0.0760256067620672,0,"Deprivation status","NA","PB","Matched"
"61","BP status: Unknown","uv",0.16473650681146,0.137598583641432,-0.000172976074455655,0.371020971544471,-0.000466216434439265,"BP status","Unknown","PB","Matched"
"62","BP status: Unknown","vacc",0.164909482885916,0.137714539010173,-0.000172976074455655,0.371020971544471,-0.000466216434439265,"BP status","Unknown","PB","Matched"
"63","BP status: High","uv",0.0854192419710272,0.0781229049372511,0.000171569764907231,0.279377451838921,0.000614114574307708,"BP status","High","PB","Matched"
"64","BP status: High","vacc",0.08524767220612,0.0779806162547661,0.000171569764907231,0.279377451838921,0.000614114574307708,"BP status","High","PB","Matched"
"65","BP status: Normal","uv",0.567924048033909,0.245386668786251,-0.00631292356285706,0.494912055148197,-0.0127556471845623,"BP status","Normal","PB","Matched"
"66","BP status: Normal","vacc",0.574236971596766,0.244489215875774,-0.00631292356285706,0.494912055148197,-0.0127556471845623,"BP status","Normal","PB","Matched"
"67","BP status: No Investigation","uv",0.150940610141461,0.128157722579653,0.00548460723883776,0.355286118153594,0.0154371560232666,"BP status","No Investigation","PB","Matched"
"68","BP status: No Investigation","vacc",0.145456002902623,0.124298728925646,0.00548460723883776,0.355286118153594,0.0154371560232666,"BP status","No Investigation","PB","Matched"
"69","BP status: Low","uv",0.0134513508306367,0.0132704306536948,0.00026016726645769,0.114646467892449,0.00226930032159172,"BP status","Low","PB","Matched"
"70","BP status: Low","vacc",0.013191183564179,0.0130171945467339,0.00026016726645769,0.114646467892449,0.00226930032159172,"BP status","Low","PB","Matched"
"71","BP status: Very High","uv",0.0175282422115061,0.0172210271546623,0.000569555367110074,0.130177072451553,0.00437523564160686,"BP status","Very High","PB","Matched"
"72","BP status: Very High","vacc",0.0169586868443961,0.0166711132294515,0.000569555367110074,0.130177072451553,0.00437523564160686,"BP status","Very High","PB","Matched"
"73","BMI: Overweight","uv",0.679181415338056,0.21789432682553,-0.000285480838329244,0.466736685019782,-0.000611652881575281,"BMI","Overweight","PB","Matched"
"74","BMI: Overweight","vacc",0.679466896176385,0.217791939460981,-0.000285480838329244,0.466736685019782,-0.000611652881575281,"BMI","Overweight","PB","Matched"
"75","BMI: Obese","uv",0.178602718958881,0.146703994052238,-4.21892864527207e-06,0.383021344047893,-1.10148656487001e-05,"BMI","Obese","PB","Matched"
"76","BMI: Obese","vacc",0.178606937887526,0.146706705940272,-4.21892864527207e-06,0.383021344047893,-1.10148656487001e-05,"BMI","Obese","PB","Matched"
"77","BMI: Normal weight","uv",0.132350604220897,0.114834083276649,-9.98479779378281e-05,0.338925932015412,-0.00029460117537801,"BMI","Normal weight","PB","Matched"
"78","BMI: Normal weight","vacc",0.132450452198835,0.114907491508383,-9.98479779378281e-05,0.338925932015412,-0.00029460117537801,"BMI","Normal weight","PB","Matched"
"79","BMI: Underweight","uv",0.00986526148216589,0.00976795183481044,0.000389547744912323,0.0978618659660097,0.00398058775057104,"BMI","Underweight","PB","Matched"
"80","BMI: Underweight","vacc",0.00947571373725356,0.00938593778588804,0.000389547744912323,0.0978618659660097,0.00398058775057104,"BMI","Underweight","PB","Matched"
"81","Age (grouped): 65-79","uv",0.224295122496593,0.173987065198515,0,0.417117567597572,0,"Age (grouped)","65-79","PB","Matched"
"82","Age (grouped): 65-79","vacc",0.224295122496593,0.173987065198515,0,0.417117567597572,0,"Age (grouped)","65-79","PB","Matched"
"83","Age (grouped): 18-64","uv",0.758343986128163,0.183258642550155,0,0.428087190359809,0,"Age (grouped)","18-64","PB","Matched"
"84","Age (grouped): 18-64","vacc",0.758343986128163,0.183258642550155,0,0.428087190359809,0,"Age (grouped)","18-64","PB","Matched"
"85","Age (grouped): 80+","uv",0.0173608913752442,0.0170595148169983,0,0.130612077607694,0,"Age (grouped)","80+","PB","Matched"
"86","Age (grouped): 80+","vacc",0.0173608913752442,0.0170595148169983,0,0.130612077607694,0,"Age (grouped)","80+","PB","Matched"
"87","Urban/Rural index: 1 Large Urban Areas","uv",0.307745309672878,0.213038360920906,-0.00157080831133316,0.461886482580285,-0.00340085360922015,"Urban/Rural index","1 Large Urban Areas","AZ","Matched"
"88","Urban/Rural index: 1 Large Urban Areas","vacc",0.309316117984211,0.21363988465987,-0.00157080831133316,0.461886482580285,-0.00340085360922015,"Urban/Rural index","1 Large Urban Areas","AZ","Matched"
"89","Urban/Rural index: 2 Other Urban Areas","uv",0.378243186685509,0.235175528862308,-0.00096378408254677,0.485069491749991,-0.00198689898857526,"Urban/Rural index","2 Other Urban Areas","AZ","Matched"
"90","Urban/Rural index: 2 Other Urban Areas","vacc",0.379206970768056,0.235409294790881,-0.00096378408254677,0.485069491749991,-0.00198689898857526,"Urban/Rural index","2 Other Urban Areas","AZ","Matched"
"91","Urban/Rural index: 3 Accessible Small Towns","uv",0.100916180603552,0.0907322017208725,0.000687960792624551,0.300761385091418,0.00228739734130245,"Urban/Rural index","3 Accessible Small Towns","AZ","Matched"
"92","Urban/Rural index: 3 Accessible Small Towns","vacc",0.100228219810928,0.0901826198033434,0.000687960792624551,0.300761385091418,0.00228739734130245,"Urban/Rural index","3 Accessible Small Towns","AZ","Matched"
"93","Urban/Rural index: 5 Accessible Rural","uv",0.102669096183522,0.0921282509844219,0.00313203202958019,0.301461260734845,0.0103895008663651,"Urban/Rural index","5 Accessible Rural","AZ","Matched"
"94","Urban/Rural index: 5 Accessible Rural","vacc",0.0995370641539413,0.0896295324632621,0.00313203202958019,0.301461260734845,0.0103895008663651,"Urban/Rural index","5 Accessible Rural","AZ","Matched"
"95","Urban/Rural index: 6 Remote Rural","uv",0.0525246350666182,0.0497658507765091,-0.000161873127676362,0.22324487001596,-0.000725092261536806,"Urban/Rural index","6 Remote Rural","AZ","Matched"
"96","Urban/Rural index: 6 Remote Rural","vacc",0.0526865081942946,0.0499106932003763,-0.000161873127676362,0.22324487001596,-0.000725092261536806,"Urban/Rural index","6 Remote Rural","AZ","Matched"
"97","Urban/Rural index: 4 Remote Small Towns","uv",0.0526641441437604,0.0498906851965451,-0.00112352730064845,0.224483069786367,-0.00500495338787763,"Urban/Rural index","4 Remote Small Towns","AZ","Matched"
"98","Urban/Rural index: 4 Remote Small Towns","vacc",0.0537876714444088,0.050894612044877,-0.00112352730064845,0.224483069786367,-0.00500495338787763,"Urban/Rural index","4 Remote Small Towns","AZ","Matched"
"99","Urban/Rural index: Unknown","uv",0.00523744764416027,0.00521002233479073,0,0.0721804844455254,0,"Urban/Rural index","Unknown","AZ","Matched"
"100","Urban/Rural index: Unknown","vacc",0.00523744764416027,0.00521002233479073,0,0.0721804844455254,0,"Urban/Rural index","Unknown","AZ","Matched"
"101","Smoker status: Ex Smoker","uv",0.161958324059352,0.135727969871192,-0.000585725133039477,0.368681160421847,-0.00158870372537964,"Smoker status","Ex Smoker","AZ","Matched"
"102","Smoker status: Ex Smoker","vacc",0.162544049192392,0.136123626228808,-0.000585725133039477,0.368681160421847,-0.00158870372537964,"Smoker status","Ex Smoker","AZ","Matched"
"103","Smoker status: Smoker","uv",0.236379494508561,0.180504421314946,-0.00612987975595497,0.426733637416613,-0.0143646509636888,"Smoker status","Smoker","AZ","Matched"
"104","Smoker status: Smoker","vacc",0.242509374264516,0.18369877329068,-0.00612987975595497,0.426733637416613,-0.0143646509636888,"Smoker status","Smoker","AZ","Matched"
"105","Smoker status: Non Smoker","uv",0.388429479226459,0.237552271880279,0.00245791564919112,0.487108837920149,0.00504592702461713,"Smoker status","Non Smoker","AZ","Matched"
"106","Smoker status: Non Smoker","vacc",0.385971563577268,0.236997768079557,0.00245791564919112,0.487108837920149,0.00504592702461713,"Smoker status","Non Smoker","AZ","Matched"
"107","Smoker status: Unknown","uv",0.213232702205628,0.167764695576115,0.00425768923980333,0.408086589182906,0.0104332986004963,"Smoker status","Unknown","AZ","Matched"
"108","Smoker status: Unknown","vacc",0.208975012965825,0.16530463296576,0.00425768923980333,0.408086589182906,0.0104332986004963,"Smoker status","Unknown","AZ","Matched"
"109","Sex: M","uv",0.497843999033021,0.249995617890559,0.00357505322111551,0.499981519215643,0.00715037073115012,"Sex","M","AZ","Matched"
"110","Sex: M","vacc",0.494268945811906,0.249967421223807,0.00357505322111551,0.499981519215643,0.00715037073115012,"Sex","M","AZ","Matched"
"111","No. risk groups: 5+","uv",0.0126037399082222,0.0124448989020644,-0.00122682791502087,0.114202006646716,-0.0107426125953816,"No. risk groups","5+","AZ","Matched"
"112","No. risk groups: 5+","vacc",0.0138305678232431,0.0136392977422087,-0.00122682791502087,0.114202006646716,-0.0107426125953816,"No. risk groups","5+","AZ","Matched"
"113","No. risk groups: 1","uv",0.293714530349614,0.20744652593192,-0.000110755297883791,0.455488053667441,-0.000243157415418529,"No. risk groups","1","AZ","Matched"
"114","No. risk groups: 1","vacc",0.293825285647498,0.207492208135587,-0.000110755297883791,0.455488053667441,-0.000243157415418529,"No. risk groups","1","AZ","Matched"
"115","No. risk groups: 0","uv",0.508603237249563,0.249926250471043,0.00925978187596044,0.499963041464276,0.0185209327650314,"No. risk groups","0","AZ","Matched"
"116","No. risk groups: 0","vacc",0.499343455373602,0.249999835189375,0.00925978187596044,0.499963041464276,0.0185209327650314,"No. risk groups","0","AZ","Matched"
"117","No. risk groups: 2","uv",0.119682813866137,0.105358950132307,-0.00263469814389031,0.326124978135644,-0.00807879898973719,"No. risk groups","2","AZ","Matched"
"118","No. risk groups: 2","vacc",0.122317512010028,0.107356052595642,-0.00263469814389031,0.326124978135644,-0.00807879898973719,"No. risk groups","2","AZ","Matched"
"119","No. risk groups: 3","uv",0.046112542292017,0.0439862225786666,-0.00310647311468391,0.213052547912986,-0.0145807836851247,"No. risk groups","3","AZ","Matched"
"120","No. risk groups: 3","vacc",0.0492190154067009,0.0467965537657633,-0.00310647311468391,0.213052547912986,-0.0145807836851247,"No. risk groups","3","AZ","Matched"
"121","No. risk groups: 4","uv",0.0192831363344469,0.0189113171275729,-0.00218102740448154,0.141270649657548,-0.0154386449681412,"No. risk groups","4","AZ","Matched"
"122","No. risk groups: 4","vacc",0.0214641637389285,0.0210034757817583,-0.00218102740448154,0.141270649657548,-0.0154386449681412,"No. risk groups","4","AZ","Matched"
"123","No. previous tests: 2","uv",0.0256824496516,0.0250228880799067,-0.000521827845798808,0.15896623634175,-0.00328263320443072,"No. previous tests","2","AZ","Matched"
"124","No. previous tests: 2","vacc",0.0262042774973988,0.0255176405134154,-0.000521827845798808,0.15896623634175,-0.00328263320443072,"No. previous tests","2","AZ","Matched"
"125","No. previous tests: 1","uv",0.11882339535275,0.10470450757691,-0.00179657872625018,0.324634730482318,-0.00553415441281023,"No. previous tests","1","AZ","Matched"
"126","No. previous tests: 1","vacc",0.120619974079,0.106070908893744,-0.00179657872625018,0.324634730482318,-0.00553415441281023,"No. previous tests","1","AZ","Matched"
"127","No. previous tests: 0","uv",0.83573072405211,0.137285027129807,0.0020404533725521,0.371440424591316,0.00549335300485171,"No. previous tests","0","AZ","Matched"
"128","No. previous tests: 0","vacc",0.833690270679558,0.138650950911347,0.0020404533725521,0.371440424591316,0.00549335300485171,"No. previous tests","0","AZ","Matched"
"129","No. previous tests: 4-9","uv",0.00868683620036911,0.00861138424786801,7.13519707520819e-05,0.0926084526514378,0.000770469311485404,"No. previous tests","4-9","AZ","Matched"
"130","No. previous tests: 4-9","vacc",0.00861548422961703,0.00854126675711918,7.13519707520819e-05,0.0926084526514378,0.000770469311485404,"No. previous tests","4-9","AZ","Matched"
"131","No. previous tests: 10+","uv",0.00341743991258851,0.0034057646440736,0.000359954718122442,0.0568062710841775,0.00633653135917069,"No. previous tests","10+","AZ","Matched"
"132","No. previous tests: 10+","vacc",0.00305748519446607,0.00304814022490454,0.000359954718122442,0.0568062710841775,0.00633653135917069,"No. previous tests","10+","AZ","Matched"
"133","No. previous tests: 3","uv",0.00765915483058167,0.00760050027197314,-0.000153353489377608,0.0876127318395827,-0.00175035621145104,"No. previous tests","3","AZ","Matched"
"134","No. previous tests: 3","vacc",0.00781250831995928,0.00775148128881614,-0.000153353489377608,0.0876127318395827,-0.00175035621145104,"No. previous tests","3","AZ","Matched"
"135","Deprivation status: 2","uv",0.195122081092047,0.157049621811351,-7.45468351140421e-06,0.396297734732689,-1.88108153493043e-05,"Deprivation status","2","AZ","Matched"
"136","Deprivation status: 2","vacc",0.195129535775559,0.157054167297171,-7.45468351140421e-06,0.396297734732689,-1.88108153493043e-05,"Deprivation status","2","AZ","Matched"
"137","Deprivation status: 3","uv",0.204036817616908,0.162405967627655,-0.000237484917577829,0.403083398686039,-0.000589170673741406,"Deprivation status","3","AZ","Matched"
"138","Deprivation status: 3","vacc",0.204274302534486,0.162546484964922,-0.000237484917577829,0.403083398686039,-0.000589170673741406,"Deprivation status","3","AZ","Matched"
"139","Deprivation status: 4","uv",0.210643797117593,0.166273164927606,0.00460912431962701,0.406114346914436,0.011349326500396,"Deprivation status","4","AZ","Matched"
"140","Deprivation status: 4","vacc",0.206034672797966,0.163584560611871,0.00460912431962701,0.406114346914436,0.011349326500396,"Deprivation status","4","AZ","Matched"
"141","Deprivation status: 5-Low","uv",0.205644899345798,0.163355248683416,-0.00104365569159762,0.40455149212345,-0.00257978455627385,"Deprivation status","5-Low","AZ","Matched"
"142","Deprivation status: 5-Low","vacc",0.206688555037396,0.163968570875204,-0.00104365569159762,0.40455149212345,-0.00257978455627385,"Deprivation status","5-Low","AZ","Matched"
"143","Deprivation status: 1 - High","uv",0.179314957183493,0.147161260033494,-0.00332052902694016,0.384994275539033,-0.00862487896031978,"Deprivation status","1 - High","AZ","Matched"
"144","Deprivation status: 1 - High","vacc",0.182635486210433,0.149279924362156,-0.00332052902694016,0.384994275539033,-0.00862487896031978,"Deprivation status","1 - High","AZ","Matched"
"145","Deprivation status: NA","uv",0.00523744764416027,0.00521002233479073,0,0.0721804844455254,0,"Deprivation status","NA","AZ","Matched"
"146","Deprivation status: NA","vacc",0.00523744764416027,0.00521002233479073,0,0.0721804844455254,0,"Deprivation status","NA","AZ","Matched"
"147","BP status: Normal","uv",0.600046645019686,0.239990924400556,-0.00716714571882848,0.489130034588751,-0.0146528432359596,"BP status","Normal","AZ","Matched"
"148","BP status: Normal","vacc",0.607213790738514,0.23850545707303,-0.00716714571882848,0.489130034588751,-0.0146528432359596,"BP status","Normal","AZ","Matched"
"149","BP status: No Investigation","uv",0.0944976981002272,0.0855679742791065,0.00741208531991774,0.287288850960365,0.0258001147456304,"BP status","No Investigation","AZ","Matched"
"150","BP status: No Investigation","vacc",0.0870856127803094,0.0795017934931475,0.00741208531991774,0.287288850960365,0.0258001147456304,"BP status","No Investigation","AZ","Matched"
"151","BP status: High","uv",0.121952232517968,0.107079999536038,-0.00290732656945049,0.328899502504697,-0.00883955903645361,"BP status","High","AZ","Matched"
"152","BP status: High","vacc",0.124859559087419,0.109269765959636,-0.00290732656945049,0.328899502504697,-0.00883955903645361,"BP status","High","AZ","Matched"
"153","BP status: Unknown","uv",0.146693262137556,0.125174482288046,0.00352287043653562,0.352027870751871,0.0100073622835924,"BP status","Unknown","AZ","Matched"
"154","BP status: Unknown","vacc",0.14317039170102,0.122672761284145,0.00352287043653562,0.352027870751871,0.0100073622835924,"BP status","Unknown","AZ","Matched"
"155","BP status: Low","uv",0.0108614738761266,0.0107435137025905,-0.000302447159605838,0.10436190243986,-0.00289806100248247,"BP status","Low","AZ","Matched"
"156","BP status: Low","vacc",0.0111639210357324,0.0110392996591432,-0.000302447159605838,0.10436190243986,-0.00289806100248247,"BP status","Low","AZ","Matched"
"157","BP status: Very High","uv",0.0259486883484362,0.0252753808390096,-0.000558036308568519,0.159811649332515,-0.00349183749056636,"BP status","Very High","AZ","Matched"
"158","BP status: Very High","vacc",0.0265067246570047,0.0258041456857475,-0.000558036308568519,0.159811649332515,-0.00349183749056636,"BP status","Very High","AZ","Matched"
"159","BMI: Overweight","uv",0.661235752236139,0.224003270750409,0.00614372416819042,0.474315282381547,0.0129528277843857,"BMI","Overweight","AZ","Matched"
"160","BMI: Overweight","vacc",0.655092028067948,0.225946703450964,0.00614372416819042,0.474315282381547,0.0129528277843857,"BMI","Overweight","AZ","Matched"
"161","BMI: Obese","uv",0.210594809197376,0.166244812579392,-0.00229284765715271,0.408540997603252,-0.0056122829057645,"BMI","Obese","AZ","Matched"
"162","BMI: Obese","vacc",0.212887656854528,0.167566680865929,-0.00229284765715271,0.408540997603252,-0.0056122829057645,"BMI","Obese","AZ","Matched"
"163","BMI: Normal weight","uv",0.118840434629348,0.104717497247157,-0.00354310457749517,0.325671168640142,-0.0108793928313937,"BMI","Normal weight","AZ","Matched"
"164","BMI: Normal weight","vacc",0.122383539206843,0.107405922919714,-0.00354310457749517,0.325671168640142,-0.0108793928313937,"BMI","Normal weight","AZ","Matched"
"165","BMI: Underweight","uv",0.00932900393713785,0.00924198346494548,-0.000307771933542561,0.0969172380191113,-0.0031756160187094,"BMI","Underweight","AZ","Matched"
"166","BMI: Underweight","vacc",0.00963677587068041,0.00954391858556066,-0.000307771933542561,0.0969172380191113,-0.0031756160187094,"BMI","Underweight","AZ","Matched"
"167","Age (grouped): 80+","uv",0.0919620407515599,0.0835051127403148,0,0.288972512084307,0,"Age (grouped)","80+","AZ","Matched"
"168","Age (grouped): 80+","vacc",0.0919620407515599,0.0835051127403148,0,0.288972512084307,0,"Age (grouped)","80+","AZ","Matched"
"169","Age (grouped): 18-64","uv",0.723971173803816,0.19983712612082,0,0.447031459878183,0,"Age (grouped)","18-64","AZ","Matched"
"170","Age (grouped): 18-64","vacc",0.723971173803816,0.19983712612082,0,0.447031459878183,0,"Age (grouped)","18-64","AZ","Matched"
